Measurement: ritardo_rise
  step	ritardo_rise	FROM	TO
  2405	2.21928e-10	2.0015e-08	2.02369e-08
  2406	1.97683e-10	2.0015e-08	2.02127e-08
  2407	2.00063e-10	2.0015e-08	2.02151e-08
  2408	2.68893e-10	2.0015e-08	2.02839e-08
  2409	1.95619e-10	2.0015e-08	2.02106e-08
  2410	1.96555e-10	2.0015e-08	2.02116e-08
  2411	2.86897e-10	2.0015e-08	2.03019e-08
  2412	2.35466e-10	2.0015e-08	2.02505e-08
  2413	3.03253e-10	2.0015e-08	2.03183e-08
  2414	2.19392e-10	2.0015e-08	2.02344e-08
  2415	3.00232e-10	2.0015e-08	2.03152e-08
  2416	2.42071e-10	2.0015e-08	2.02571e-08
  2417	2.07015e-10	2.0015e-08	2.0222e-08
  2418	1.99496e-10	2.0015e-08	2.02145e-08
  2419	2.36832e-10	2.0015e-08	2.02518e-08
  2420	1.96093e-10	2.0015e-08	2.02111e-08
  2421	2.69053e-10	2.0015e-08	2.02841e-08
  2422	1.97737e-10	2.0015e-08	2.02127e-08
  2423	1.92583e-10	2.0015e-08	2.02076e-08
  2424	2.05443e-10	2.0015e-08	2.02204e-08
  2425	3.48617e-10	2.0015e-08	2.03636e-08
  2426	2.05632e-10	2.0015e-08	2.02206e-08
  2427	3.93318e-10	2.0015e-08	2.04083e-08
  2428	2.12452e-10	2.0015e-08	2.02275e-08
  2429	2.01163e-10	2.0015e-08	2.02162e-08
  2430	2.1762e-10	2.0015e-08	2.02326e-08
  2431	2.21134e-10	2.0015e-08	2.02361e-08
  2432	2.29144e-10	2.0015e-08	2.02441e-08
  2433	3.29753e-10	2.0015e-08	2.03448e-08
  2434	2.52452e-10	2.0015e-08	2.02675e-08
  2435	2.02978e-10	2.0015e-08	2.0218e-08
  2436	1.95009e-10	2.0015e-08	2.021e-08
  2437	2.49008e-10	2.0015e-08	2.0264e-08
  2438	1.93835e-10	2.0015e-08	2.02088e-08
  2439	2.03666e-10	2.0015e-08	2.02187e-08
  2440	1.95296e-10	2.0015e-08	2.02103e-08
  2441	2.12005e-10	2.0015e-08	2.0227e-08
  2442	2.05356e-10	2.0015e-08	2.02204e-08
  2443	2.04194e-10	2.0015e-08	2.02192e-08
  2444	2.38204e-10	2.0015e-08	2.02532e-08
  2445	1.94682e-10	2.0015e-08	2.02097e-08
  2446	2.00953e-10	2.0015e-08	2.0216e-08
  2447	2.05445e-10	2.0015e-08	2.02204e-08
  2448	2.46468e-10	2.0015e-08	2.02615e-08
  2449	2.84276e-10	2.0015e-08	2.02993e-08
  2450	1.95013e-10	2.0015e-08	2.021e-08
  2451	2.51616e-10	2.0015e-08	2.02666e-08
  2452	2.02126e-10	2.0015e-08	2.02171e-08
  2453	1.95771e-10	2.0015e-08	2.02108e-08
  2454	2.05965e-10	2.0015e-08	2.0221e-08
  2455	2.49121e-10	2.0015e-08	2.02641e-08
  2456	2.01075e-10	2.0015e-08	2.02161e-08
  2457	1.96954e-10	2.0015e-08	2.0212e-08
  2458	3.50222e-10	2.0015e-08	2.03652e-08
  2459	2.02317e-10	2.0015e-08	2.02173e-08
  2460	3.36468e-10	2.0015e-08	2.03515e-08
  2461	1.9693e-10	2.0015e-08	2.02119e-08
  2462	2.06797e-10	2.0015e-08	2.02218e-08
  2463	2.4253e-10	2.0015e-08	2.02575e-08
  2464	1.93993e-10	2.0015e-08	2.0209e-08
  2465	3.1013e-10	2.0015e-08	2.03251e-08
  2466	1.94037e-10	2.0015e-08	2.0209e-08
  2467	3.08822e-10	2.0015e-08	2.03238e-08
  2468	2.29388e-10	2.0015e-08	2.02444e-08
  2469	2.05785e-10	2.0015e-08	2.02208e-08
  2470	1.95776e-10	2.0015e-08	2.02108e-08
  2471	2.60973e-10	2.0015e-08	2.0276e-08
  2472	2.05983e-10	2.0015e-08	2.0221e-08
  2473	2.51861e-10	2.0015e-08	2.02669e-08
  2474	2.29262e-10	2.0015e-08	2.02443e-08
  2475	1.93931e-10	2.0015e-08	2.02089e-08
  2476	2.70941e-10	2.0015e-08	2.02859e-08
  2477	3.47835e-10	2.0015e-08	2.03628e-08
  2478	2.29195e-10	2.0015e-08	2.02442e-08
  2479	2.53376e-10	2.0015e-08	2.02684e-08
  2480	2.77002e-10	2.0015e-08	2.0292e-08
  2481	2.96029e-10	2.0015e-08	2.0311e-08
  2482	2.04243e-10	2.0015e-08	2.02192e-08
  2483	2.00657e-10	2.0015e-08	2.02157e-08
  2484	2.04755e-10	2.0015e-08	2.02198e-08
  2485	2.61646e-10	2.0015e-08	2.02766e-08
  2486	1.98707e-10	2.0015e-08	2.02137e-08
  2487	1.93551e-10	2.0015e-08	2.02086e-08
  2488	1.95204e-10	2.0015e-08	2.02102e-08
  2489	2.1833e-10	2.0015e-08	2.02333e-08
  2490	2.13035e-10	2.0015e-08	2.0228e-08
  2491	3.43967e-10	2.0015e-08	2.0359e-08
  2492	2.60112e-10	2.0015e-08	2.02751e-08
  2493	2.97215e-10	2.0015e-08	2.03122e-08
  2494	3.58519e-10	2.0015e-08	2.03735e-08
  2495	2.49219e-10	2.0015e-08	2.02642e-08
  2496	2.61001e-10	2.0015e-08	2.0276e-08
  2497	3.1939e-10	2.0015e-08	2.03344e-08
  2498	3.6175e-10	2.0015e-08	2.03768e-08
  2499	3.56691e-10	2.0015e-08	2.03717e-08
  2500	3.03427e-10	2.0015e-08	2.03184e-08
  2501	1.95752e-10	2.0015e-08	2.02108e-08
  2502	2.09437e-10	2.0015e-08	2.02244e-08
  2503	1.96823e-10	2.0015e-08	2.02118e-08
  2504	1.93866e-10	2.0015e-08	2.02089e-08
  2505	2.2606e-10	2.0015e-08	2.02411e-08
  2506	2.91409e-10	2.0015e-08	2.03064e-08
  2507	2.15948e-10	2.0015e-08	2.02309e-08
  2508	2.05324e-10	2.0015e-08	2.02203e-08
  2509	1.98485e-10	2.0015e-08	2.02135e-08
  2510	2.9969e-10	2.0015e-08	2.03147e-08
  2511	1.96845e-10	2.0015e-08	2.02118e-08
  2512	2.03554e-10	2.0015e-08	2.02186e-08
  2513	2.0285e-10	2.0015e-08	2.02179e-08
  2514	2.03134e-10	2.0015e-08	2.02181e-08
  2515	2.78826e-10	2.0015e-08	2.02938e-08
  2516	2.17473e-10	2.0015e-08	2.02325e-08
  2517	3.24086e-10	2.0015e-08	2.03391e-08
  2518	2.09906e-10	2.0015e-08	2.02249e-08
  2519	2.23563e-10	2.0015e-08	2.02386e-08
  2520	3.11516e-10	2.0015e-08	2.03265e-08
  2521	1.93364e-10	2.0015e-08	2.02084e-08
  2522	2.17233e-10	2.0015e-08	2.02322e-08
  2523	1.96676e-10	2.0015e-08	2.02117e-08
  2524	2.51102e-10	2.0015e-08	2.02661e-08
  2525	1.9803e-10	2.0015e-08	2.0213e-08
  2526	2.06511e-10	2.0015e-08	2.02215e-08
  2527	2.44773e-10	2.0015e-08	2.02598e-08
  2528	2.89268e-10	2.0015e-08	2.03043e-08
  2529	1.93567e-10	2.0015e-08	2.02086e-08
  2530	1.97477e-10	2.0015e-08	2.02125e-08
  2531	1.93625e-10	2.0015e-08	2.02086e-08
  2532	2.71865e-10	2.0015e-08	2.02869e-08
  2533	3.7678e-10	2.0015e-08	2.03918e-08
  2534	2.02445e-10	2.0015e-08	2.02174e-08
  2535	2.22969e-10	2.0015e-08	2.0238e-08
  2536	1.9841e-10	2.0015e-08	2.02134e-08
  2537	2.02424e-10	2.0015e-08	2.02174e-08
  2538	4.05481e-10	2.0015e-08	2.04205e-08
  2539	1.98606e-10	2.0015e-08	2.02136e-08
  2540	2.08537e-10	2.0015e-08	2.02235e-08
  2541	2.48858e-10	2.0015e-08	2.02639e-08
  2542	2.2335e-10	2.0015e-08	2.02383e-08
  2543	2.68174e-10	2.0015e-08	2.02832e-08
  2544	2.03024e-10	2.0015e-08	2.0218e-08
  2545	2.19063e-10	2.0015e-08	2.02341e-08
  2546	2.39501e-10	2.0015e-08	2.02545e-08
  2547	2.08267e-10	2.0015e-08	2.02233e-08
  2548	1.94269e-10	2.0015e-08	2.02093e-08
  2549	2.99055e-10	2.0015e-08	2.03141e-08
  2550	2.12558e-10	2.0015e-08	2.02276e-08
  2551	2.40675e-10	2.0015e-08	2.02557e-08
  2552	3.70397e-10	2.0015e-08	2.03854e-08
  2553	2.26601e-10	2.0015e-08	2.02416e-08
  2554	1.94594e-10	2.0015e-08	2.02096e-08
  2555	1.92879e-10	2.0015e-08	2.02079e-08
  2556	2.49111e-10	2.0015e-08	2.02641e-08
  2557	2.84836e-10	2.0015e-08	2.02998e-08
  2558	2.41539e-10	2.0015e-08	2.02565e-08
  2559	2.35823e-10	2.0015e-08	2.02508e-08
  2560	2.45295e-10	2.0015e-08	2.02603e-08
  2561	2.19682e-10	2.0015e-08	2.02347e-08
  2562	1.9358e-10	2.0015e-08	2.02086e-08
  2563	2.15752e-10	2.0015e-08	2.02308e-08
  2564	1.97802e-10	2.0015e-08	2.02128e-08
  2565	2.69751e-10	2.0015e-08	2.02848e-08
  2566	2.36443e-10	2.0015e-08	2.02514e-08
  2567	3.35953e-10	2.0015e-08	2.0351e-08
  2568	2.12512e-10	2.0015e-08	2.02275e-08
  2569	2.23095e-10	2.0015e-08	2.02381e-08
  2570	2.07188e-10	2.0015e-08	2.02222e-08
  2571	2.03319e-10	2.0015e-08	2.02183e-08
  2572	2.0679e-10	2.0015e-08	2.02218e-08
  2573	2.00561e-10	2.0015e-08	2.02156e-08
  2574	1.964e-10	2.0015e-08	2.02114e-08
  2575	2.045e-10	2.0015e-08	2.02195e-08
  2576	2.50841e-10	2.0015e-08	2.02658e-08
  2577	1.92656e-10	2.0015e-08	2.02077e-08
  2578	2.08709e-10	2.0015e-08	2.02237e-08
  2579	2.38906e-10	2.0015e-08	2.02539e-08
  2580	2.80234e-10	2.0015e-08	2.02952e-08
  2581	1.98405e-10	2.0015e-08	2.02134e-08
  2582	2.27355e-10	2.0015e-08	2.02424e-08
  2583	2.54101e-10	2.0015e-08	2.02691e-08
  2584	2.01253e-10	2.0015e-08	2.02163e-08
  2585	2.06105e-10	2.0015e-08	2.02211e-08
  2586	3.23999e-10	2.0015e-08	2.0339e-08
  2587	3.26699e-10	2.0015e-08	2.03417e-08
  2588	2.05803e-10	2.0015e-08	2.02208e-08
  2589	2.13621e-10	2.0015e-08	2.02286e-08
  2590	1.92964e-10	2.0015e-08	2.0208e-08
  2591	1.93203e-10	2.0015e-08	2.02082e-08
  2592	2.25056e-10	2.0015e-08	2.02401e-08
  2593	2.51572e-10	2.0015e-08	2.02666e-08
  2594	2.54338e-10	2.0015e-08	2.02693e-08
  2595	2.78686e-10	2.0015e-08	2.02937e-08
  2596	1.93449e-10	2.0015e-08	2.02084e-08
  2597	2.90173e-10	2.0015e-08	2.03052e-08
  2598	2.59948e-10	2.0015e-08	2.02749e-08
  2599	2.06599e-10	2.0015e-08	2.02216e-08
  2600	2.2494e-10	2.0015e-08	2.02399e-08
  2601	1.96034e-10	2.0015e-08	2.0211e-08
  2602	3.11379e-10	2.0015e-08	2.03264e-08
  2603	3.52128e-10	2.0015e-08	2.03671e-08
  2604	3.27891e-10	2.0015e-08	2.03429e-08
  2605	2.03331e-10	2.0015e-08	2.02183e-08
  2606	1.94768e-10	2.0015e-08	2.02098e-08
  2607	2.27965e-10	2.0015e-08	2.0243e-08
  2608	1.92175e-10	2.0015e-08	2.02072e-08
  2609	2.37417e-10	2.0015e-08	2.02524e-08
  2610	2.15015e-10	2.0015e-08	2.023e-08
  2611	1.98225e-10	2.0015e-08	2.02132e-08
  2612	2.13759e-10	2.0015e-08	2.02288e-08
  2613	1.9912e-10	2.0015e-08	2.02141e-08
  2614	2.75844e-10	2.0015e-08	2.02908e-08
  2615	2.01806e-10	2.0015e-08	2.02168e-08
  2616	2.88631e-10	2.0015e-08	2.03036e-08
  2617	2.38214e-10	2.0015e-08	2.02532e-08
  2618	2.03808e-10	2.0015e-08	2.02188e-08
  2619	2.07515e-10	2.0015e-08	2.02225e-08
  2620	2.75728e-10	2.0015e-08	2.02907e-08
  2621	2.20811e-10	2.0015e-08	2.02358e-08
  2622	2.04169e-10	2.0015e-08	2.02192e-08
  2623	2.07825e-10	2.0015e-08	2.02228e-08
  2624	2.08439e-10	2.0015e-08	2.02234e-08
  2625	2.27689e-10	2.0015e-08	2.02427e-08
  2626	1.98208e-10	2.0015e-08	2.02132e-08
  2627	1.95541e-10	2.0015e-08	2.02105e-08
  2628	3.65354e-10	2.0015e-08	2.03804e-08
  2629	1.98789e-10	2.0015e-08	2.02138e-08
  2630	3.2922e-10	2.0015e-08	2.03442e-08
  2631	2.70818e-10	2.0015e-08	2.02858e-08
  2632	2.26072e-10	2.0015e-08	2.02411e-08
  2633	2.04861e-10	2.0015e-08	2.02199e-08
  2634	2.45058e-10	2.0015e-08	2.02601e-08
  2635	2.08438e-10	2.0015e-08	2.02234e-08
  2636	2.86968e-10	2.0015e-08	2.0302e-08
  2637	2.11541e-10	2.0015e-08	2.02265e-08
  2638	2.09033e-10	2.0015e-08	2.0224e-08
  2639	2.41022e-10	2.0015e-08	2.0256e-08
  2640	2.89752e-10	2.0015e-08	2.03048e-08
  2641	2.69128e-10	2.0015e-08	2.02841e-08
  2642	2.12006e-10	2.0015e-08	2.0227e-08
  2643	2.00461e-10	2.0015e-08	2.02155e-08
  2644	2.25535e-10	2.0015e-08	2.02405e-08
  2645	1.96427e-10	2.0015e-08	2.02114e-08
  2646	1.97244e-10	2.0015e-08	2.02122e-08
  2647	3.43071e-10	2.0015e-08	2.03581e-08
  2648	2.22419e-10	2.0015e-08	2.02374e-08
  2649	2.00597e-10	2.0015e-08	2.02156e-08
  2650	1.99563e-10	2.0015e-08	2.02146e-08
  2651	1.99873e-10	2.0015e-08	2.02149e-08
  2652	2.04415e-10	2.0015e-08	2.02194e-08
  2653	2.02638e-10	2.0015e-08	2.02176e-08
  2654	3.42413e-10	2.0015e-08	2.03574e-08
  2655	3.51176e-10	2.0015e-08	2.03662e-08
  2656	2.01595e-10	2.0015e-08	2.02166e-08
  2657	1.94602e-10	2.0015e-08	2.02096e-08
  2658	2.56263e-10	2.0015e-08	2.02713e-08
  2659	2.6134e-10	2.0015e-08	2.02763e-08
  2660	1.92318e-10	2.0015e-08	2.02073e-08
  2661	1.94937e-10	2.0015e-08	2.02099e-08
  2662	1.92916e-10	2.0015e-08	2.02079e-08
  2663	1.96726e-10	2.0015e-08	2.02117e-08
  2664	1.95514e-10	2.0015e-08	2.02105e-08
  2665	2.26114e-10	2.0015e-08	2.02411e-08
  2666	2.11453e-10	2.0015e-08	2.02265e-08
  2667	2.09408e-10	2.0015e-08	2.02244e-08
  2668	2.9778e-10	2.0015e-08	2.03128e-08
  2669	2.3536e-10	2.0015e-08	2.02504e-08
  2670	2.71425e-10	2.0015e-08	2.02864e-08
  2671	1.95349e-10	2.0015e-08	2.02103e-08
  2672	2.04273e-10	2.0015e-08	2.02193e-08
  2673	1.95072e-10	2.0015e-08	2.02101e-08
  2674	2.27439e-10	2.0015e-08	2.02424e-08
  2675	1.96937e-10	2.0015e-08	2.02119e-08
  2676	2.00744e-10	2.0015e-08	2.02157e-08
  2677	3.33374e-10	2.0015e-08	2.03484e-08
  2678	2.01778e-10	2.0015e-08	2.02168e-08
  2679	1.94e-10	2.0015e-08	2.0209e-08
  2680	2.00366e-10	2.0015e-08	2.02154e-08
  2681	2.64161e-10	2.0015e-08	2.02792e-08
  2682	1.94443e-10	2.0015e-08	2.02094e-08
  2683	2.68029e-10	2.0015e-08	2.0283e-08
  2684	2.30777e-10	2.0015e-08	2.02458e-08
  2685	2.05181e-10	2.0015e-08	2.02202e-08
  2686	2.3591e-10	2.0015e-08	2.02509e-08
  2687	3.07643e-10	2.0015e-08	2.03226e-08
  2688	2.52236e-10	2.0015e-08	2.02672e-08
  2689	2.32932e-10	2.0015e-08	2.02479e-08
  2690	2.55312e-10	2.0015e-08	2.02703e-08
  2691	2.96383e-10	2.0015e-08	2.03114e-08
  2692	1.94735e-10	2.0015e-08	2.02097e-08
  2693	1.94124e-10	2.0015e-08	2.02091e-08
  2694	2.01293e-10	2.0015e-08	2.02163e-08
  2695	2.21787e-10	2.0015e-08	2.02368e-08
  2696	2.21589e-10	2.0015e-08	2.02366e-08
  2697	2.09699e-10	2.0015e-08	2.02247e-08
  2698	2.02795e-10	2.0015e-08	2.02178e-08
  2699	2.77632e-10	2.0015e-08	2.02926e-08
  2700	2.03679e-10	2.0015e-08	2.02187e-08
  2701	2.17047e-10	2.0015e-08	2.0232e-08
  2702	2.14224e-10	2.0015e-08	2.02292e-08
  2703	1.98959e-10	2.0015e-08	2.0214e-08
  2704	2.18568e-10	2.0015e-08	2.02336e-08
  2705	2.37904e-10	2.0015e-08	2.02529e-08
  2706	2.26932e-10	2.0015e-08	2.02419e-08
  2707	2.19249e-10	2.0015e-08	2.02342e-08
  2708	2.01488e-10	2.0015e-08	2.02165e-08
  2709	2.00561e-10	2.0015e-08	2.02156e-08
  2710	3.16634e-10	2.0015e-08	2.03316e-08
  2711	2.16859e-10	2.0015e-08	2.02319e-08
  2712	2.00169e-10	2.0015e-08	2.02152e-08
  2713	1.93953e-10	2.0015e-08	2.0209e-08
  2714	2.20962e-10	2.0015e-08	2.0236e-08
  2715	1.94897e-10	2.0015e-08	2.02099e-08
  2716	2.8556e-10	2.0015e-08	2.03006e-08
  2717	2.68118e-10	2.0015e-08	2.02831e-08
  2718	1.98833e-10	2.0015e-08	2.02138e-08
  2719	2.49316e-10	2.0015e-08	2.02643e-08
  2720	1.96093e-10	2.0015e-08	2.02111e-08
  2721	2.128e-10	2.0015e-08	2.02278e-08
  2722	2.56706e-10	2.0015e-08	2.02717e-08
  2723	2.01723e-10	2.0015e-08	2.02167e-08
  2724	2.04145e-10	2.0015e-08	2.02191e-08
  2725	2.37463e-10	2.0015e-08	2.02525e-08
  2726	2.42376e-10	2.0015e-08	2.02574e-08
  2727	1.94071e-10	2.0015e-08	2.02091e-08
  2728	2.32018e-10	2.0015e-08	2.0247e-08
  2729	2.01099e-10	2.0015e-08	2.02161e-08
  2730	1.97996e-10	2.0015e-08	2.0213e-08
  2731	2.78056e-10	2.0015e-08	2.02931e-08
  2732	2.0991e-10	2.0015e-08	2.02249e-08
  2733	1.93072e-10	2.0015e-08	2.02081e-08
  2734	3.01877e-10	2.0015e-08	2.03169e-08
  2735	3.03078e-10	2.0015e-08	2.03181e-08
  2736	2.14709e-10	2.0015e-08	2.02297e-08
  2737	2.0444e-10	2.0015e-08	2.02194e-08
  2738	2.0532e-10	2.0015e-08	2.02203e-08
  2739	2.8232e-10	2.0015e-08	2.02973e-08
  2740	1.96122e-10	2.0015e-08	2.02111e-08
  2741	1.98473e-10	2.0015e-08	2.02135e-08
  2742	2.04839e-10	2.0015e-08	2.02198e-08
  2743	2.04919e-10	2.0015e-08	2.02199e-08
  2744	2.75701e-10	2.0015e-08	2.02907e-08
  2745	2.22049e-10	2.0015e-08	2.0237e-08
  2746	2.00028e-10	2.0015e-08	2.0215e-08
  2747	2.00771e-10	2.0015e-08	2.02158e-08
  2748	2.0627e-10	2.0015e-08	2.02213e-08
  2749	2.06792e-10	2.0015e-08	2.02218e-08
  2750	2.03992e-10	2.0015e-08	2.0219e-08
  2751	2.07811e-10	2.0015e-08	2.02228e-08
  2752	2.24113e-10	2.0015e-08	2.02391e-08
  2753	2.1614e-10	2.0015e-08	2.02311e-08
  2754	2.05567e-10	2.0015e-08	2.02206e-08
  2755	2.00767e-10	2.0015e-08	2.02158e-08
  2756	2.7295e-10	2.0015e-08	2.02879e-08
  2757	2.27037e-10	2.0015e-08	2.0242e-08
  2758	2.31933e-10	2.0015e-08	2.02469e-08
  2759	2.30589e-10	2.0015e-08	2.02456e-08
  2760	1.97246e-10	2.0015e-08	2.02122e-08
  2761	2.16166e-10	2.0015e-08	2.02312e-08
  2762	2.90769e-10	2.0015e-08	2.03058e-08
  2763	2.49093e-10	2.0015e-08	2.02641e-08
  2764	3.22725e-10	2.0015e-08	2.03377e-08
  2765	2.0635e-10	2.0015e-08	2.02214e-08
  2766	2.05736e-10	2.0015e-08	2.02207e-08
  2767	1.99931e-10	2.0015e-08	2.02149e-08
  2768	2.1626e-10	2.0015e-08	2.02313e-08
  2769	2.33216e-10	2.0015e-08	2.02482e-08
  2770	1.95887e-10	2.0015e-08	2.02109e-08
  2771	2.25256e-10	2.0015e-08	2.02403e-08
  2772	1.96227e-10	2.0015e-08	2.02112e-08
  2773	2.02919e-10	2.0015e-08	2.02179e-08
  2774	2.21591e-10	2.0015e-08	2.02366e-08
  2775	2.28929e-10	2.0015e-08	2.02439e-08
  2776	3.44876e-10	2.0015e-08	2.03599e-08
  2777	2.01037e-10	2.0015e-08	2.0216e-08
  2778	2.76032e-10	2.0015e-08	2.0291e-08
  2779	2.02282e-10	2.0015e-08	2.02173e-08
  2780	2.05223e-10	2.0015e-08	2.02202e-08
  2781	1.93017e-10	2.0015e-08	2.0208e-08
  2782	2.97937e-10	2.0015e-08	2.03129e-08
  2783	2.05114e-10	2.0015e-08	2.02201e-08
  2784	3.25683e-10	2.0015e-08	2.03407e-08
  2785	2.7954e-10	2.0015e-08	2.02945e-08
  2786	1.9529e-10	2.0015e-08	2.02103e-08
  2787	2.10609e-10	2.0015e-08	2.02256e-08
  2788	2.22975e-10	2.0015e-08	2.0238e-08
  2789	2.43017e-10	2.0015e-08	2.0258e-08
  2790	2.03801e-10	2.0015e-08	2.02188e-08
  2791	3.08895e-10	2.0015e-08	2.03239e-08
  2792	3.16092e-10	2.0015e-08	2.03311e-08
  2793	2.1512e-10	2.0015e-08	2.02301e-08
  2794	2.0024e-10	2.0015e-08	2.02152e-08
  2795	2.25188e-10	2.0015e-08	2.02402e-08
  2796	1.92421e-10	2.0015e-08	2.02074e-08
  2797	2.13147e-10	2.0015e-08	2.02281e-08
  2798	1.95212e-10	2.0015e-08	2.02102e-08
  2799	1.97615e-10	2.0015e-08	2.02126e-08
  2800	1.92123e-10	2.0015e-08	2.02071e-08
  2801	2.71637e-10	2.0015e-08	2.02866e-08
  2802	4.07681e-10	2.0015e-08	2.04227e-08
  2803	2.93015e-10	2.0015e-08	2.0308e-08
  2804	2.05369e-10	2.0015e-08	2.02204e-08
  2805	1.92476e-10	2.0015e-08	2.02075e-08
  2806	2.54003e-10	2.0015e-08	2.0269e-08
  2807	2.20485e-10	2.0015e-08	2.02355e-08
  2808	3.04913e-10	2.0015e-08	2.03199e-08
  2809	2.46432e-10	2.0015e-08	2.02614e-08
  2810	2.00952e-10	2.0015e-08	2.0216e-08
  2811	2.01432e-10	2.0015e-08	2.02164e-08
  2812	2.36501e-10	2.0015e-08	2.02515e-08
  2813	2.68974e-10	2.0015e-08	2.0284e-08
  2814	2.68994e-10	2.0015e-08	2.0284e-08
  2815	1.95474e-10	2.0015e-08	2.02105e-08
  2816	1.98132e-10	2.0015e-08	2.02131e-08
  2817	1.99719e-10	2.0015e-08	2.02147e-08
  2818	2.02449e-10	2.0015e-08	2.02174e-08
  2819	1.92767e-10	2.0015e-08	2.02078e-08
  2820	1.97958e-10	2.0015e-08	2.0213e-08
  2821	2.45944e-10	2.0015e-08	2.02609e-08
  2822	2.04716e-10	2.0015e-08	2.02197e-08
  2823	2.63269e-10	2.0015e-08	2.02783e-08
  2824	3.66305e-10	2.0015e-08	2.03813e-08
  2825	2.38326e-10	2.0015e-08	2.02533e-08
  2826	1.94103e-10	2.0015e-08	2.02091e-08
  2827	2.01233e-10	2.0015e-08	2.02162e-08
  2828	2.10733e-10	2.0015e-08	2.02257e-08
  2829	2.06594e-10	2.0015e-08	2.02216e-08
  2830	2.28858e-10	2.0015e-08	2.02439e-08
  2831	2.50166e-10	2.0015e-08	2.02652e-08
  2832	1.96764e-10	2.0015e-08	2.02118e-08
  2833	2.89202e-10	2.0015e-08	2.03042e-08
  2834	2.11222e-10	2.0015e-08	2.02262e-08
  2835	2.2176e-10	2.0015e-08	2.02368e-08
  2836	2.88664e-10	2.0015e-08	2.03037e-08
  2837	1.92286e-10	2.0015e-08	2.02073e-08
  2838	3.10552e-10	2.0015e-08	2.03256e-08
  2839	2.05682e-10	2.0015e-08	2.02207e-08
  2840	2.06361e-10	2.0015e-08	2.02214e-08
  2841	3.11467e-10	2.0015e-08	2.03265e-08
  2842	2.96726e-10	2.0015e-08	2.03117e-08
  2843	3.1141e-10	2.0015e-08	2.03264e-08
  2844	1.94017e-10	2.0015e-08	2.0209e-08
  2845	1.9752e-10	2.0015e-08	2.02125e-08
  2846	1.97944e-10	2.0015e-08	2.02129e-08
  2847	1.99746e-10	2.0015e-08	2.02147e-08
  2848	2.01034e-10	2.0015e-08	2.0216e-08
  2849	2.52437e-10	2.0015e-08	2.02674e-08
  2850	2.05182e-10	2.0015e-08	2.02202e-08
  2851	1.94147e-10	2.0015e-08	2.02091e-08
  2852	2.036e-10	2.0015e-08	2.02186e-08
  2853	2.42576e-10	2.0015e-08	2.02576e-08
  2854	2.08238e-10	2.0015e-08	2.02232e-08
  2855	1.94054e-10	2.0015e-08	2.02091e-08
  2856	2.01709e-10	2.0015e-08	2.02167e-08
  2857	3.12565e-10	2.0015e-08	2.03276e-08
  2858	2.49105e-10	2.0015e-08	2.02641e-08
  2859	2.02773e-10	2.0015e-08	2.02178e-08
  2860	2.20792e-10	2.0015e-08	2.02358e-08
  2861	3.22095e-10	2.0015e-08	2.03371e-08
  2862	1.92658e-10	2.0015e-08	2.02077e-08
  2863	1.96545e-10	2.0015e-08	2.02115e-08
  2864	2.10531e-10	2.0015e-08	2.02255e-08
  2865	2.03911e-10	2.0015e-08	2.02189e-08
  2866	2.03632e-10	2.0015e-08	2.02186e-08
  2867	1.95812e-10	2.0015e-08	2.02108e-08
  2868	2.74169e-10	2.0015e-08	2.02892e-08
  2869	2.26618e-10	2.0015e-08	2.02416e-08
  2870	3.18051e-10	2.0015e-08	2.03331e-08
  2871	2.07105e-10	2.0015e-08	2.02221e-08
  2872	2.25718e-10	2.0015e-08	2.02407e-08
  2873	1.96724e-10	2.0015e-08	2.02117e-08
  2874	2.62153e-10	2.0015e-08	2.02772e-08
  2875	2.03852e-10	2.0015e-08	2.02189e-08
  2876	1.97518e-10	2.0015e-08	2.02125e-08
  2877	2.49682e-10	2.0015e-08	2.02647e-08
  2878	3.34749e-10	2.0015e-08	2.03497e-08
  2879	2.04394e-10	2.0015e-08	2.02194e-08
  2880	1.94161e-10	2.0015e-08	2.02092e-08
  2881	2.08508e-10	2.0015e-08	2.02235e-08
  2882	2.04529e-10	2.0015e-08	2.02195e-08
  2883	1.9335e-10	2.0015e-08	2.02083e-08
  2884	2.0686e-10	2.0015e-08	2.02219e-08
  2885	2.14097e-10	2.0015e-08	2.02291e-08
  2886	2.36343e-10	2.0015e-08	2.02513e-08
  2887	2.03002e-10	2.0015e-08	2.0218e-08
  2888	3.42857e-10	2.0015e-08	2.03579e-08
  2889	2.40338e-10	2.0015e-08	2.02553e-08
  2890	1.93607e-10	2.0015e-08	2.02086e-08
  2891	1.9719e-10	2.0015e-08	2.02122e-08
  2892	2.39579e-10	2.0015e-08	2.02546e-08
  2893	1.99833e-10	2.0015e-08	2.02148e-08
  2894	2.42809e-10	2.0015e-08	2.02578e-08
  2895	2.07849e-10	2.0015e-08	2.02228e-08
  2896	2.19958e-10	2.0015e-08	2.0235e-08
  2897	2.69672e-10	2.0015e-08	2.02847e-08
  2898	1.98541e-10	2.0015e-08	2.02135e-08
  2899	2.45147e-10	2.0015e-08	2.02601e-08
  2900	2.19785e-10	2.0015e-08	2.02348e-08
  2901	3.10528e-10	2.0015e-08	2.03255e-08
  2902	2.14016e-10	2.0015e-08	2.0229e-08
  2903	1.97476e-10	2.0015e-08	2.02125e-08
