Measurement: energia2
  step	INTEG(v(supply)*i(V1))	FROM	TO
  1070	-4.5441e-14	1.8e-08	3.3e-08
  1071	-1.04974e-13	1.8e-08	3.3e-08
  1072	-4.77224e-14	1.8e-08	3.3e-08
  1073	-1.01655e-13	1.8e-08	3.3e-08
  1074	-5.62752e-14	1.8e-08	3.3e-08
  1075	-1.54599e-13	1.8e-08	3.3e-08
  1076	-1.79784e-13	1.8e-08	3.3e-08
  1077	-6.11226e-14	1.8e-08	3.3e-08
  1078	-6.87178e-14	1.8e-08	3.3e-08
  1079	-4.27653e-14	1.8e-08	3.3e-08
  1080	-1.07274e-13	1.8e-08	3.3e-08
  1081	-1.43023e-13	1.8e-08	3.3e-08
  1082	-1.53027e-13	1.8e-08	3.3e-08
  1083	-1.09582e-13	1.8e-08	3.3e-08
  1084	-1.16716e-13	1.8e-08	3.3e-08
  1085	-7.45449e-14	1.8e-08	3.3e-08
  1086	-1.04162e-13	1.8e-08	3.3e-08
  1087	-8.27182e-14	1.8e-08	3.3e-08
  1088	-1.10266e-13	1.8e-08	3.3e-08
  1089	-1.18924e-13	1.8e-08	3.3e-08
  1090	-6.51494e-14	1.8e-08	3.3e-08
  1091	-1.50011e-13	1.8e-08	3.3e-08
  1092	-1.96491e-13	1.8e-08	3.3e-08
  1093	-5.06948e-14	1.8e-08	3.3e-08
  1094	-1.32746e-13	1.8e-08	3.3e-08
  1095	-1.35887e-13	1.8e-08	3.3e-08
  1096	-9.79705e-14	1.8e-08	3.3e-08
  1097	-8.65766e-14	1.8e-08	3.3e-08
  1098	-1.115e-13	1.8e-08	3.3e-08
  1099	-1.43986e-13	1.8e-08	3.3e-08
  1100	-3.96319e-14	1.8e-08	3.3e-08
  1101	-9.81844e-14	1.8e-08	3.3e-08
  1102	-7.46235e-14	1.8e-08	3.3e-08
  1103	-1.60927e-13	1.8e-08	3.3e-08
  1104	-1.52278e-13	1.8e-08	3.3e-08
  1105	-1.46125e-13	1.8e-08	3.3e-08
  1106	-5.57983e-14	1.8e-08	3.3e-08
  1107	-1.3066e-13	1.8e-08	3.3e-08
  1108	-1.14105e-13	1.8e-08	3.3e-08
  1109	-1.77058e-13	1.8e-08	3.3e-08
  1110	-1.00165e-13	1.8e-08	3.3e-08
  1111	-9.35695e-14	1.8e-08	3.3e-08
  1112	-1.23903e-13	1.8e-08	3.3e-08
  1113	-1.37049e-13	1.8e-08	3.3e-08
  1114	-6.38189e-14	1.8e-08	3.3e-08
  1115	-1.47863e-13	1.8e-08	3.3e-08
  1116	-7.75757e-14	1.8e-08	3.3e-08
  1117	-6.96424e-14	1.8e-08	3.3e-08
  1118	-1.75906e-13	1.8e-08	3.3e-08
  1119	-1.06379e-13	1.8e-08	3.3e-08
  1120	-8.28427e-14	1.8e-08	3.3e-08
  1121	-1.47316e-13	1.8e-08	3.3e-08
  1122	-6.80027e-14	1.8e-08	3.3e-08
  1123	-9.68344e-14	1.8e-08	3.3e-08
  1124	-1.84526e-13	1.8e-08	3.3e-08
  1125	-9.86841e-14	1.8e-08	3.3e-08
  1126	-1.70275e-13	1.8e-08	3.3e-08
  1127	-1.46876e-13	1.8e-08	3.3e-08
  1128	-4.91989e-14	1.8e-08	3.3e-08
  1129	-1.5187e-13	1.8e-08	3.3e-08
  1130	-7.9934e-14	1.8e-08	3.3e-08
  1131	-5.65706e-14	1.8e-08	3.3e-08
  1132	-5.43463e-14	1.8e-08	3.3e-08
  1133	-7.97636e-14	1.8e-08	3.3e-08
  1134	-5.56555e-14	1.8e-08	3.3e-08
  1135	-1.06323e-13	1.8e-08	3.3e-08
  1136	-1.45161e-13	1.8e-08	3.3e-08
  1137	-4.51549e-14	1.8e-08	3.3e-08
  1138	-1.2242e-13	1.8e-08	3.3e-08
  1139	-6.51642e-14	1.8e-08	3.3e-08
  1140	-7.25159e-14	1.8e-08	3.3e-08
  1141	-1.22752e-13	1.8e-08	3.3e-08
  1142	-5.64864e-14	1.8e-08	3.3e-08
  1143	-9.22771e-14	1.8e-08	3.3e-08
  1144	-6.79974e-14	1.8e-08	3.3e-08
  1145	-8.4167e-14	1.8e-08	3.3e-08
  1146	-7.845e-14	1.8e-08	3.3e-08
  1147	-1.41339e-13	1.8e-08	3.3e-08
  1148	-1.2279e-13	1.8e-08	3.3e-08
  1149	-1.73673e-13	1.8e-08	3.3e-08
  1150	-2.04279e-13	1.8e-08	3.3e-08
  1151	-1.29985e-13	1.8e-08	3.3e-08
  1152	-1.08063e-13	1.8e-08	3.3e-08
  1153	-1.04855e-13	1.8e-08	3.3e-08
  1154	-5.30143e-14	1.8e-08	3.3e-08
  1155	-2.62273e-13	1.8e-08	3.3e-08
  1156	-1.11753e-13	1.8e-08	3.3e-08
  1157	-1.83476e-13	1.8e-08	3.3e-08
  1158	-1.78314e-13	1.8e-08	3.3e-08
  1159	-1.53612e-13	1.8e-08	3.3e-08
  1160	-7.87834e-14	1.8e-08	3.3e-08
  1161	-8.20385e-14	1.8e-08	3.3e-08
  1162	-1.72487e-13	1.8e-08	3.3e-08
  1163	-8.07037e-14	1.8e-08	3.3e-08
  1164	-8.46804e-14	1.8e-08	3.3e-08
  1165	-1.72361e-13	1.8e-08	3.3e-08
  1166	-7.52021e-14	1.8e-08	3.3e-08
  1167	-1.32579e-13	1.8e-08	3.3e-08
  1168	-5.4107e-14	1.8e-08	3.3e-08
  1169	-1.14314e-13	1.8e-08	3.3e-08
  1170	-9.91638e-14	1.8e-08	3.3e-08
  1171	-8.76392e-14	1.8e-08	3.3e-08
  1172	-4.956e-14	1.8e-08	3.3e-08
  1173	-1.0466e-13	1.8e-08	3.3e-08
  1174	-1.3746e-13	1.8e-08	3.3e-08
  1175	-1.30538e-13	1.8e-08	3.3e-08
  1176	-9.30471e-14	1.8e-08	3.3e-08
  1177	-1.28344e-13	1.8e-08	3.3e-08
  1178	-1.07111e-13	1.8e-08	3.3e-08
  1179	-1.10322e-13	1.8e-08	3.3e-08
  1180	-1.10656e-13	1.8e-08	3.3e-08
  1181	-1.11694e-13	1.8e-08	3.3e-08
  1182	-1.40096e-13	1.8e-08	3.3e-08
  1183	-1.07788e-13	1.8e-08	3.3e-08
  1184	-4.18721e-14	1.8e-08	3.3e-08
  1185	-5.62696e-14	1.8e-08	3.3e-08
  1186	-1.12255e-13	1.8e-08	3.3e-08
  1187	-1.27034e-13	1.8e-08	3.3e-08
  1188	-1.52077e-13	1.8e-08	3.3e-08
  1189	-1.36293e-13	1.8e-08	3.3e-08
  1190	-1.52174e-13	1.8e-08	3.3e-08
  1191	-1.05952e-13	1.8e-08	3.3e-08
  1192	-2.44481e-13	1.8e-08	3.3e-08
  1193	-8.35332e-14	1.8e-08	3.3e-08
  1194	-2.70945e-13	1.8e-08	3.3e-08
  1195	-5.59991e-14	1.8e-08	3.3e-08
  1196	-1.36198e-13	1.8e-08	3.3e-08
  1197	-1.89527e-13	1.8e-08	3.3e-08
  1198	-8.24984e-14	1.8e-08	3.3e-08
  1199	-1.81227e-13	1.8e-08	3.3e-08
  1200	-1.60142e-13	1.8e-08	3.3e-08
  1201	-1.31116e-13	1.8e-08	3.3e-08
  1202	-5.15312e-14	1.8e-08	3.3e-08
  1203	-1.55921e-13	1.8e-08	3.3e-08
  1204	-1.76482e-13	1.8e-08	3.3e-08
  1205	-1.45091e-13	1.8e-08	3.3e-08
  1206	-1.33906e-13	1.8e-08	3.3e-08
  1207	-3.95771e-14	1.8e-08	3.3e-08
  1208	-7.42756e-14	1.8e-08	3.3e-08
  1209	-4.29617e-14	1.8e-08	3.3e-08
  1210	-9.36447e-14	1.8e-08	3.3e-08
  1211	-1.45556e-13	1.8e-08	3.3e-08
  1212	-5.69397e-14	1.8e-08	3.3e-08
  1213	-1.06984e-13	1.8e-08	3.3e-08
  1214	-5.03437e-14	1.8e-08	3.3e-08
  1215	-1.78589e-13	1.8e-08	3.3e-08
  1216	-1.4581e-13	1.8e-08	3.3e-08
  1217	-1.68659e-13	1.8e-08	3.3e-08
  1218	-1.88936e-13	1.8e-08	3.3e-08
  1219	-1.17974e-13	1.8e-08	3.3e-08
  1220	-1.37198e-13	1.8e-08	3.3e-08
  1221	-5.67768e-14	1.8e-08	3.3e-08
  1222	-1.4317e-13	1.8e-08	3.3e-08
  1223	-1.10834e-13	1.8e-08	3.3e-08
  1224	-7.23054e-14	1.8e-08	3.3e-08
  1225	-1.98151e-13	1.8e-08	3.3e-08
  1226	-2.01047e-13	1.8e-08	3.3e-08
  1227	-6.32267e-14	1.8e-08	3.3e-08
  1228	-6.15623e-14	1.8e-08	3.3e-08
  1229	-2.32136e-13	1.8e-08	3.3e-08
  1230	-1.14766e-13	1.8e-08	3.3e-08
  1231	-5.77196e-14	1.8e-08	3.3e-08
  1232	-1.12167e-13	1.8e-08	3.3e-08
  1233	-9.68105e-14	1.8e-08	3.3e-08
  1234	-4.48549e-14	1.8e-08	3.3e-08
  1235	-7.04859e-14	1.8e-08	3.3e-08
  1236	-4.62952e-14	1.8e-08	3.3e-08
  1237	-1.52587e-13	1.8e-08	3.3e-08
  1238	-1.05323e-13	1.8e-08	3.3e-08
  1239	-6.31156e-14	1.8e-08	3.3e-08
  1240	-1.19317e-13	1.8e-08	3.3e-08
  1241	-1.55413e-13	1.8e-08	3.3e-08
  1242	-9.53414e-14	1.8e-08	3.3e-08
  1243	-6.89506e-14	1.8e-08	3.3e-08
  1244	-6.45644e-14	1.8e-08	3.3e-08
  1245	-4.84371e-14	1.8e-08	3.3e-08
  1246	-1.13192e-13	1.8e-08	3.3e-08
  1247	-1.09265e-13	1.8e-08	3.3e-08
  1248	-1.85915e-13	1.8e-08	3.3e-08
  1249	-4.37901e-14	1.8e-08	3.3e-08
  1250	-1.94464e-13	1.8e-08	3.3e-08
  1251	-9.52998e-14	1.8e-08	3.3e-08
  1252	-6.07957e-14	1.8e-08	3.3e-08
  1253	-9.01332e-14	1.8e-08	3.3e-08
  1254	-8.38662e-14	1.8e-08	3.3e-08
  1255	-1.75163e-13	1.8e-08	3.3e-08
  1256	-5.8543e-14	1.8e-08	3.3e-08
  1257	-1.09901e-13	1.8e-08	3.3e-08
  1258	-5.45134e-14	1.8e-08	3.3e-08
  1259	-1.0078e-13	1.8e-08	3.3e-08
  1260	-1.6543e-13	1.8e-08	3.3e-08
  1261	-1.56376e-13	1.8e-08	3.3e-08
  1262	-1.14102e-13	1.8e-08	3.3e-08
  1263	-1.74252e-13	1.8e-08	3.3e-08
  1264	-2.58635e-13	1.8e-08	3.3e-08
  1265	-6.15467e-14	1.8e-08	3.3e-08
  1266	-1.62813e-13	1.8e-08	3.3e-08
  1267	-1.04201e-13	1.8e-08	3.3e-08
  1268	-6.52961e-14	1.8e-08	3.3e-08
  1269	-1.7652e-13	1.8e-08	3.3e-08
  1270	-1.64598e-13	1.8e-08	3.3e-08
  1271	-1.53657e-13	1.8e-08	3.3e-08
  1272	-9.52069e-14	1.8e-08	3.3e-08
  1273	-4.49873e-14	1.8e-08	3.3e-08
  1274	-6.02441e-14	1.8e-08	3.3e-08
  1275	-1.20391e-13	1.8e-08	3.3e-08
  1276	-5.28285e-14	1.8e-08	3.3e-08
  1277	-8.78771e-14	1.8e-08	3.3e-08
  1278	-1.12014e-13	1.8e-08	3.3e-08
  1279	-7.16452e-14	1.8e-08	3.3e-08
  1280	-8.3373e-14	1.8e-08	3.3e-08
  1281	-1.54418e-13	1.8e-08	3.3e-08
  1282	-4.09995e-14	1.8e-08	3.3e-08
  1283	-1.85675e-13	1.8e-08	3.3e-08
  1284	-7.98651e-14	1.8e-08	3.3e-08
  1285	-1.49992e-13	1.8e-08	3.3e-08
  1286	-6.28036e-14	1.8e-08	3.3e-08
  1287	-5.6886e-14	1.8e-08	3.3e-08
  1288	-1.29387e-13	1.8e-08	3.3e-08
  1289	-9.00257e-14	1.8e-08	3.3e-08
  1290	-8.92913e-14	1.8e-08	3.3e-08
  1291	-1.3098e-13	1.8e-08	3.3e-08
  1292	-1.36782e-13	1.8e-08	3.3e-08
  1293	-1.1971e-13	1.8e-08	3.3e-08
  1294	-1.78733e-13	1.8e-08	3.3e-08
  1295	-5.59943e-14	1.8e-08	3.3e-08
  1296	-1.04422e-13	1.8e-08	3.3e-08
  1297	-7.82183e-14	1.8e-08	3.3e-08
  1298	-1.53904e-13	1.8e-08	3.3e-08
  1299	-5.92664e-14	1.8e-08	3.3e-08
  1300	-1.13349e-13	1.8e-08	3.3e-08
  1301	-6.1682e-14	1.8e-08	3.3e-08
  1302	-5.50564e-14	1.8e-08	3.3e-08
  1303	-1.69885e-13	1.8e-08	3.3e-08
  1304	-4.15541e-14	1.8e-08	3.3e-08
  1305	-6.06562e-14	1.8e-08	3.3e-08
  1306	-5.9326e-14	1.8e-08	3.3e-08
  1307	-1.58637e-13	1.8e-08	3.3e-08
  1308	-1.33735e-13	1.8e-08	3.3e-08
  1309	-1.61176e-13	1.8e-08	3.3e-08
  1310	-1.21969e-13	1.8e-08	3.3e-08
  1311	-1.29739e-13	1.8e-08	3.3e-08
  1312	-5.64751e-14	1.8e-08	3.3e-08
  1313	-1.11831e-13	1.8e-08	3.3e-08
  1314	-1.2001e-13	1.8e-08	3.3e-08
  1315	-2.11701e-13	1.8e-08	3.3e-08
  1316	-7.68136e-14	1.8e-08	3.3e-08
  1317	-1.05159e-13	1.8e-08	3.3e-08
  1318	-1.34724e-13	1.8e-08	3.3e-08
  1319	-7.03062e-14	1.8e-08	3.3e-08
  1320	-1.36478e-13	1.8e-08	3.3e-08
  1321	-1.8528e-13	1.8e-08	3.3e-08
  1322	-5.81428e-14	1.8e-08	3.3e-08
  1323	-8.75752e-14	1.8e-08	3.3e-08
  1324	-1.28779e-13	1.8e-08	3.3e-08
  1325	-1.35532e-13	1.8e-08	3.3e-08
  1326	-4.9886e-14	1.8e-08	3.3e-08
  1327	-1.09751e-13	1.8e-08	3.3e-08
  1328	-1.003e-13	1.8e-08	3.3e-08
  1329	-1.92638e-13	1.8e-08	3.3e-08
  1330	-1.31441e-13	1.8e-08	3.3e-08
  1331	-8.80331e-14	1.8e-08	3.3e-08
  1332	-6.05083e-14	1.8e-08	3.3e-08
  1333	-1.83269e-13	1.8e-08	3.3e-08
  1334	-1.41205e-13	1.8e-08	3.3e-08
  1335	-4.72431e-14	1.8e-08	3.3e-08
  1336	-7.47258e-14	1.8e-08	3.3e-08
  1337	-1.00393e-13	1.8e-08	3.3e-08
  1338	-2.30923e-13	1.8e-08	3.3e-08
  1339	-1.14659e-13	1.8e-08	3.3e-08
  1340	-1.64751e-13	1.8e-08	3.3e-08
  1341	-1.04704e-13	1.8e-08	3.3e-08
  1342	-7.91232e-14	1.8e-08	3.3e-08
  1343	-1.43757e-13	1.8e-08	3.3e-08
  1344	-8.07866e-14	1.8e-08	3.3e-08
  1345	-8.43631e-14	1.8e-08	3.3e-08
  1346	-8.5465e-14	1.8e-08	3.3e-08
  1347	-6.94184e-14	1.8e-08	3.3e-08
  1348	-1.5547e-13	1.8e-08	3.3e-08
  1349	-1.83183e-13	1.8e-08	3.3e-08
  1350	-8.67652e-14	1.8e-08	3.3e-08
  1351	-1.40785e-13	1.8e-08	3.3e-08
  1352	-9.36495e-14	1.8e-08	3.3e-08
  1353	-1.52582e-13	1.8e-08	3.3e-08
  1354	-1.64587e-13	1.8e-08	3.3e-08
  1355	-1.13801e-13	1.8e-08	3.3e-08
  1356	-1.7029e-13	1.8e-08	3.3e-08
  1357	-6.36237e-14	1.8e-08	3.3e-08
  1358	-1.3101e-13	1.8e-08	3.3e-08
  1359	-1.66157e-13	1.8e-08	3.3e-08
  1360	-1.82814e-13	1.8e-08	3.3e-08
  1361	-8.60875e-14	1.8e-08	3.3e-08
  1362	-1.6044e-13	1.8e-08	3.3e-08
  1363	-1.23081e-13	1.8e-08	3.3e-08
  1364	-3.94636e-14	1.8e-08	3.3e-08
  1365	-1.06159e-13	1.8e-08	3.3e-08
  1366	-8.43985e-14	1.8e-08	3.3e-08
  1367	-6.44633e-14	1.8e-08	3.3e-08
  1368	-4.24085e-14	1.8e-08	3.3e-08
  1369	-5.65264e-14	1.8e-08	3.3e-08
  1370	-1.34532e-13	1.8e-08	3.3e-08
  1371	-1.16888e-13	1.8e-08	3.3e-08
  1372	-1.95323e-13	1.8e-08	3.3e-08
  1373	-1.64323e-13	1.8e-08	3.3e-08
  1374	-5.62979e-14	1.8e-08	3.3e-08
  1375	-4.94899e-14	1.8e-08	3.3e-08
  1376	-1.83987e-13	1.8e-08	3.3e-08
  1377	-1.40513e-13	1.8e-08	3.3e-08
  1378	-1.21647e-13	1.8e-08	3.3e-08
  1379	-8.0214e-14	1.8e-08	3.3e-08
  1380	-5.41647e-14	1.8e-08	3.3e-08
  1381	-7.08743e-14	1.8e-08	3.3e-08
  1382	-1.72331e-13	1.8e-08	3.3e-08
  1383	-1.02452e-13	1.8e-08	3.3e-08
  1384	-1.63941e-13	1.8e-08	3.3e-08
  1385	-1.72503e-13	1.8e-08	3.3e-08
  1386	-5.52436e-14	1.8e-08	3.3e-08
  1387	-1.79465e-13	1.8e-08	3.3e-08
  1388	-7.58277e-14	1.8e-08	3.3e-08
  1389	-9.95569e-14	1.8e-08	3.3e-08
  1390	-4.27148e-14	1.8e-08	3.3e-08
  1391	-1.66831e-13	1.8e-08	3.3e-08
  1392	-1.3892e-13	1.8e-08	3.3e-08
  1393	-1.68294e-13	1.8e-08	3.3e-08
  1394	-1.71495e-13	1.8e-08	3.3e-08
  1395	-1.46478e-13	1.8e-08	3.3e-08
  1396	-4.37419e-14	1.8e-08	3.3e-08
  1397	-6.90323e-14	1.8e-08	3.3e-08
  1398	-1.17568e-13	1.8e-08	3.3e-08
  1399	-1.70324e-13	1.8e-08	3.3e-08
  1400	-1.0184e-13	1.8e-08	3.3e-08
  1401	-1.05824e-13	1.8e-08	3.3e-08
  1402	-7.50878e-14	1.8e-08	3.3e-08
  1403	-1.38741e-13	1.8e-08	3.3e-08
  1404	-1.02207e-13	1.8e-08	3.3e-08
  1405	-5.76074e-14	1.8e-08	3.3e-08
  1406	-9.1459e-14	1.8e-08	3.3e-08
  1407	-9.39703e-14	1.8e-08	3.3e-08
  1408	-4.04366e-14	1.8e-08	3.3e-08
  1409	-1.43099e-13	1.8e-08	3.3e-08
  1410	-5.77131e-14	1.8e-08	3.3e-08
  1411	-7.20295e-14	1.8e-08	3.3e-08
  1412	-5.16341e-14	1.8e-08	3.3e-08
  1413	-1.65305e-13	1.8e-08	3.3e-08
  1414	-1.22187e-13	1.8e-08	3.3e-08
  1415	-8.25034e-14	1.8e-08	3.3e-08
  1416	-1.76152e-13	1.8e-08	3.3e-08
  1417	-6.44396e-14	1.8e-08	3.3e-08
  1418	-5.59028e-14	1.8e-08	3.3e-08
  1419	-5.30408e-14	1.8e-08	3.3e-08
  1420	-1.84203e-13	1.8e-08	3.3e-08
  1421	-1.33114e-13	1.8e-08	3.3e-08
  1422	-1.47588e-13	1.8e-08	3.3e-08
  1423	-8.37436e-14	1.8e-08	3.3e-08
  1424	-5.52844e-14	1.8e-08	3.3e-08
  1425	-1.47676e-13	1.8e-08	3.3e-08
  1426	-8.17021e-14	1.8e-08	3.3e-08
  1427	-9.40942e-14	1.8e-08	3.3e-08
  1428	-6.19894e-14	1.8e-08	3.3e-08
  1429	-6.93612e-14	1.8e-08	3.3e-08
  1430	-1.34094e-13	1.8e-08	3.3e-08
  1431	-1.8606e-13	1.8e-08	3.3e-08
  1432	-1.71159e-13	1.8e-08	3.3e-08
  1433	-1.39624e-13	1.8e-08	3.3e-08
  1434	-4.87899e-14	1.8e-08	3.3e-08
  1435	-1.16146e-13	1.8e-08	3.3e-08
  1436	-1.90509e-13	1.8e-08	3.3e-08
  1437	-8.68624e-14	1.8e-08	3.3e-08
  1438	-1.88573e-13	1.8e-08	3.3e-08
  1439	-1.51902e-13	1.8e-08	3.3e-08
  1440	-9.50152e-14	1.8e-08	3.3e-08
  1441	-1.4907e-13	1.8e-08	3.3e-08
  1442	-5.65896e-14	1.8e-08	3.3e-08
  1443	-1.38693e-13	1.8e-08	3.3e-08
  1444	-1.61842e-13	1.8e-08	3.3e-08
  1445	-1.60098e-13	1.8e-08	3.3e-08
  1446	-5.26521e-14	1.8e-08	3.3e-08
  1447	-3.82201e-14	1.8e-08	3.3e-08
  1448	-1.38285e-13	1.8e-08	3.3e-08
  1449	-5.94098e-14	1.8e-08	3.3e-08
  1450	-1.72488e-13	1.8e-08	3.3e-08
  1451	-6.44886e-14	1.8e-08	3.3e-08
  1452	-1.73041e-13	1.8e-08	3.3e-08
  1453	-6.17606e-14	1.8e-08	3.3e-08
  1454	-8.86899e-14	1.8e-08	3.3e-08
  1455	-5.2821e-14	1.8e-08	3.3e-08
  1456	-1.2302e-13	1.8e-08	3.3e-08
  1457	-7.31894e-14	1.8e-08	3.3e-08
  1458	-1.26283e-13	1.8e-08	3.3e-08
  1459	-1.01499e-13	1.8e-08	3.3e-08
  1460	-1.44007e-13	1.8e-08	3.3e-08
  1461	-1.48873e-13	1.8e-08	3.3e-08
  1462	-9.31165e-14	1.8e-08	3.3e-08
  1463	-7.31972e-14	1.8e-08	3.3e-08
  1464	-1.04092e-13	1.8e-08	3.3e-08
  1465	-6.15821e-14	1.8e-08	3.3e-08
  1466	-1.68891e-13	1.8e-08	3.3e-08
  1467	-5.89947e-14	1.8e-08	3.3e-08
  1468	-5.05091e-14	1.8e-08	3.3e-08
  1469	-5.5102e-14	1.8e-08	3.3e-08
  1470	-6.03527e-14	1.8e-08	3.3e-08
  1471	-1.35037e-13	1.8e-08	3.3e-08
  1472	-8.68106e-14	1.8e-08	3.3e-08
  1473	-4.75303e-14	1.8e-08	3.3e-08
  1474	-8.94437e-14	1.8e-08	3.3e-08
  1475	-9.47671e-14	1.8e-08	3.3e-08
  1476	-8.9821e-14	1.8e-08	3.3e-08
  1477	-1.00038e-13	1.8e-08	3.3e-08
  1478	-1.58321e-13	1.8e-08	3.3e-08
  1479	-5.9991e-14	1.8e-08	3.3e-08
  1480	-5.23065e-14	1.8e-08	3.3e-08
  1481	-2.00518e-13	1.8e-08	3.3e-08
  1482	-1.21492e-13	1.8e-08	3.3e-08
  1483	-1.18853e-13	1.8e-08	3.3e-08
  1484	-4.4811e-14	1.8e-08	3.3e-08
  1485	-6.35205e-14	1.8e-08	3.3e-08
  1486	-9.88999e-14	1.8e-08	3.3e-08
  1487	-1.70039e-13	1.8e-08	3.3e-08
  1488	-1.45793e-13	1.8e-08	3.3e-08
  1489	-1.51331e-13	1.8e-08	3.3e-08
  1490	-8.56442e-14	1.8e-08	3.3e-08
  1491	-1.61663e-13	1.8e-08	3.3e-08
  1492	-1.06785e-13	1.8e-08	3.3e-08
  1493	-5.3775e-14	1.8e-08	3.3e-08
  1494	-4.78702e-14	1.8e-08	3.3e-08
  1495	-9.84258e-14	1.8e-08	3.3e-08
  1496	-4.60426e-14	1.8e-08	3.3e-08
  1497	-4.72684e-14	1.8e-08	3.3e-08
  1498	-1.24547e-13	1.8e-08	3.3e-08
  1499	-1.84571e-13	1.8e-08	3.3e-08
  1500	-5.13421e-14	1.8e-08	3.3e-08
  1501	-1.16688e-13	1.8e-08	3.3e-08
  1502	-1.00698e-13	1.8e-08	3.3e-08
  1503	-3.053e-13	1.8e-08	3.3e-08
  1504	-1.39078e-13	1.8e-08	3.3e-08
  1505	-1.71135e-13	1.8e-08	3.3e-08
  1506	-6.50113e-14	1.8e-08	3.3e-08
  1507	-7.58669e-14	1.8e-08	3.3e-08
  1508	-1.18787e-13	1.8e-08	3.3e-08
  1509	-6.21035e-14	1.8e-08	3.3e-08
  1510	-8.64955e-14	1.8e-08	3.3e-08
  1511	-1.31741e-13	1.8e-08	3.3e-08
  1512	-7.60244e-14	1.8e-08	3.3e-08
  1513	-1.37487e-13	1.8e-08	3.3e-08
  1514	-1.56151e-13	1.8e-08	3.3e-08
  1515	-7.29857e-14	1.8e-08	3.3e-08
  1516	-1.00265e-13	1.8e-08	3.3e-08
  1517	-4.94896e-14	1.8e-08	3.3e-08
  1518	-9.20653e-14	1.8e-08	3.3e-08
  1519	-8.80039e-14	1.8e-08	3.3e-08
  1520	-7.92432e-14	1.8e-08	3.3e-08
  1521	-6.22683e-14	1.8e-08	3.3e-08
  1522	-5.57206e-14	1.8e-08	3.3e-08
  1523	-4.46894e-14	1.8e-08	3.3e-08
  1524	-1.09284e-13	1.8e-08	3.3e-08
  1525	-1.2864e-13	1.8e-08	3.3e-08
  1526	-7.45105e-14	1.8e-08	3.3e-08
  1527	-9.48553e-14	1.8e-08	3.3e-08
  1528	-8.67708e-14	1.8e-08	3.3e-08
  1529	-1.26269e-13	1.8e-08	3.3e-08
  1530	-8.64812e-14	1.8e-08	3.3e-08
  1531	-2.36952e-13	1.8e-08	3.3e-08
  1532	-1.42018e-13	1.8e-08	3.3e-08
  1533	-1.8733e-13	1.8e-08	3.3e-08
  1534	-1.05829e-13	1.8e-08	3.3e-08
  1535	-8.49223e-14	1.8e-08	3.3e-08
  1536	-1.06445e-13	1.8e-08	3.3e-08
  1537	-9.29142e-14	1.8e-08	3.3e-08
  1538	-7.45944e-14	1.8e-08	3.3e-08
  1539	-1.56278e-13	1.8e-08	3.3e-08
  1540	-1.36016e-13	1.8e-08	3.3e-08
  1541	-5.60474e-14	1.8e-08	3.3e-08
  1542	-7.24597e-14	1.8e-08	3.3e-08
  1543	-6.72059e-14	1.8e-08	3.3e-08
  1544	-7.14374e-14	1.8e-08	3.3e-08
  1545	-1.51814e-13	1.8e-08	3.3e-08
  1546	-6.23328e-14	1.8e-08	3.3e-08
  1547	-2.19514e-13	1.8e-08	3.3e-08
  1548	-6.56024e-14	1.8e-08	3.3e-08
  1549	-5.49899e-14	1.8e-08	3.3e-08
  1550	-1.67635e-13	1.8e-08	3.3e-08
  1551	-9.56755e-14	1.8e-08	3.3e-08
  1552	-1.01647e-13	1.8e-08	3.3e-08
  1553	-5.6813e-14	1.8e-08	3.3e-08
  1554	-6.70003e-14	1.8e-08	3.3e-08
  1555	-1.7512e-13	1.8e-08	3.3e-08
  1556	-1.75108e-13	1.8e-08	3.3e-08
  1557	-1.1293e-13	1.8e-08	3.3e-08
  1558	-1.36304e-13	1.8e-08	3.3e-08
  1559	-1.75019e-13	1.8e-08	3.3e-08
  1560	-7.89535e-14	1.8e-08	3.3e-08
  1561	-4.84553e-14	1.8e-08	3.3e-08
  1562	-9.97092e-14	1.8e-08	3.3e-08
  1563	-1.47702e-13	1.8e-08	3.3e-08
  1564	-6.96838e-14	1.8e-08	3.3e-08
  1565	-9.76479e-14	1.8e-08	3.3e-08
  1566	-1.28202e-13	1.8e-08	3.3e-08
  1567	-1.46036e-13	1.8e-08	3.3e-08
  1568	-1.70699e-13	1.8e-08	3.3e-08
  1569	-4.69192e-14	1.8e-08	3.3e-08
  1570	-5.35324e-14	1.8e-08	3.3e-08
  1571	-3.95659e-14	1.8e-08	3.3e-08
  1572	-1.17453e-13	1.8e-08	3.3e-08
  1573	-1.16043e-13	1.8e-08	3.3e-08
  1574	-1.68314e-13	1.8e-08	3.3e-08
  1575	-1.47565e-13	1.8e-08	3.3e-08
  1576	-1.93946e-13	1.8e-08	3.3e-08
  1577	-1.16946e-13	1.8e-08	3.3e-08
  1578	-4.94514e-14	1.8e-08	3.3e-08
  1579	-1.00717e-13	1.8e-08	3.3e-08
  1580	-8.1463e-14	1.8e-08	3.3e-08
  1581	-6.09739e-14	1.8e-08	3.3e-08
  1582	-7.05911e-14	1.8e-08	3.3e-08
  1583	-1.64266e-13	1.8e-08	3.3e-08
  1584	-5.99643e-14	1.8e-08	3.3e-08
  1585	-1.31827e-13	1.8e-08	3.3e-08
  1586	-5.88893e-14	1.8e-08	3.3e-08
