Measurement: energia2
  step	INTEG(v(supply)*i(V1))	FROM	TO
  1574	-2.1179e-13	1.8e-08	3.3e-08
  1575	-1.89614e-13	1.8e-08	3.3e-08
  1576	-2.1953e-13	1.8e-08	3.3e-08
  1577	-1.5529e-13	1.8e-08	3.3e-08
  1578	-7.78682e-14	1.8e-08	3.3e-08
  1579	-1.34862e-13	1.8e-08	3.3e-08
  1580	-1.12958e-13	1.8e-08	3.3e-08
  1581	-9.15893e-14	1.8e-08	3.3e-08
  1582	-1.00871e-13	1.8e-08	3.3e-08
  1583	-2.07875e-13	1.8e-08	3.3e-08
  1584	-8.84262e-14	1.8e-08	3.3e-08
  1585	-1.68222e-13	1.8e-08	3.3e-08
  1586	-8.84638e-14	1.8e-08	3.3e-08
  1587	-1.08365e-13	1.8e-08	3.3e-08
  1588	-1.56346e-13	1.8e-08	3.3e-08
  1589	-8.19162e-14	1.8e-08	3.3e-08
  1590	-1.40974e-13	1.8e-08	3.3e-08
  1591	-1.49044e-13	1.8e-08	3.3e-08
  1592	-9.07029e-14	1.8e-08	3.3e-08
  1593	-2.13242e-13	1.8e-08	3.3e-08
  1594	-1.13616e-13	1.8e-08	3.3e-08
  1595	-1.043e-13	1.8e-08	3.3e-08
  1596	-1.50876e-13	1.8e-08	3.3e-08
  1597	-1.30499e-13	1.8e-08	3.3e-08
  1598	-1.4595e-13	1.8e-08	3.3e-08
  1599	-1.91521e-13	1.8e-08	3.3e-08
  1600	-1.85059e-13	1.8e-08	3.3e-08
  1601	-2.3749e-13	1.8e-08	3.3e-08
  1602	-7.45215e-14	1.8e-08	3.3e-08
  1603	-1.31899e-13	1.8e-08	3.3e-08
  1604	-1.03351e-13	1.8e-08	3.3e-08
  1605	-2.23864e-13	1.8e-08	3.3e-08
  1606	-2.13924e-13	1.8e-08	3.3e-08
  1607	-1.89943e-13	1.8e-08	3.3e-08
  1608	-9.4925e-14	1.8e-08	3.3e-08
  1609	-8.83054e-14	1.8e-08	3.3e-08
  1610	-7.1775e-14	1.8e-08	3.3e-08
  1611	-1.30704e-13	1.8e-08	3.3e-08
  1612	-1.75606e-13	1.8e-08	3.3e-08
  1613	-7.51039e-14	1.8e-08	3.3e-08
  1614	-8.3886e-14	1.8e-08	3.3e-08
  1615	-1.10353e-13	1.8e-08	3.3e-08
  1616	-9.24046e-14	1.8e-08	3.3e-08
  1617	-1.08454e-13	1.8e-08	3.3e-08
  1618	-1.71478e-13	1.8e-08	3.3e-08
  1619	-2.19493e-13	1.8e-08	3.3e-08
  1620	-1.74803e-13	1.8e-08	3.3e-08
  1621	-1.60538e-13	1.8e-08	3.3e-08
  1622	-1.41609e-13	1.8e-08	3.3e-08
  1623	-9.65289e-14	1.8e-08	3.3e-08
  1624	-2.06154e-13	1.8e-08	3.3e-08
  1625	-8.94416e-14	1.8e-08	3.3e-08
  1626	-1.52018e-13	1.8e-08	3.3e-08
  1627	-1.03183e-13	1.8e-08	3.3e-08
  1628	-1.81289e-13	1.8e-08	3.3e-08
  1629	-9.52119e-14	1.8e-08	3.3e-08
  1630	-1.76317e-13	1.8e-08	3.3e-08
  1631	-1.11012e-13	1.8e-08	3.3e-08
  1632	-7.93096e-14	1.8e-08	3.3e-08
  1633	-1.30359e-13	1.8e-08	3.3e-08
  1634	-1.91963e-13	1.8e-08	3.3e-08
  1635	-8.91416e-14	1.8e-08	3.3e-08
  1636	-2.02143e-13	1.8e-08	3.3e-08
  1637	-7.62433e-14	1.8e-08	3.3e-08
  1638	-1.778e-13	1.8e-08	3.3e-08
  1639	-1.01019e-13	1.8e-08	3.3e-08
  1640	-1.19958e-13	1.8e-08	3.3e-08
  1641	-7.53344e-14	1.8e-08	3.3e-08
  1642	-1.50416e-13	1.8e-08	3.3e-08
  1643	-1.70963e-13	1.8e-08	3.3e-08
  1644	-1.30548e-13	1.8e-08	3.3e-08
  1645	-1.82367e-13	1.8e-08	3.3e-08
  1646	-2.23228e-13	1.8e-08	3.3e-08
  1647	-1.4154e-13	1.8e-08	3.3e-08
  1648	-1.87525e-13	1.8e-08	3.3e-08
  1649	-7.31634e-14	1.8e-08	3.3e-08
  1650	-1.02233e-13	1.8e-08	3.3e-08
  1651	-1.40537e-13	1.8e-08	3.3e-08
  1652	-2.1758e-13	1.8e-08	3.3e-08
  1653	-9.92098e-14	1.8e-08	3.3e-08
  1654	-9.42356e-14	1.8e-08	3.3e-08
  1655	-1.73116e-13	1.8e-08	3.3e-08
  1656	-6.90642e-14	1.8e-08	3.3e-08
  1657	-1.09194e-13	1.8e-08	3.3e-08
  1658	-1.56337e-13	1.8e-08	3.3e-08
  1659	-1.07696e-13	1.8e-08	3.3e-08
  1660	-2.02762e-13	1.8e-08	3.3e-08
  1661	-6.74385e-14	1.8e-08	3.3e-08
  1662	-1.59812e-13	1.8e-08	3.3e-08
  1663	-8.2782e-14	1.8e-08	3.3e-08
  1664	-7.4443e-14	1.8e-08	3.3e-08
  1665	-2.29879e-13	1.8e-08	3.3e-08
  1666	-1.64099e-13	1.8e-08	3.3e-08
  1667	-1.50157e-13	1.8e-08	3.3e-08
  1668	-1.00081e-13	1.8e-08	3.3e-08
  1669	-1.75993e-13	1.8e-08	3.3e-08
  1670	-8.39959e-14	1.8e-08	3.3e-08
  1671	-2.16603e-13	1.8e-08	3.3e-08
  1672	-1.30821e-13	1.8e-08	3.3e-08
  1673	-9.19386e-14	1.8e-08	3.3e-08
  1674	-1.03339e-13	1.8e-08	3.3e-08
  1675	-8.05339e-14	1.8e-08	3.3e-08
  1676	-1.48866e-13	1.8e-08	3.3e-08
  1677	-1.60089e-13	1.8e-08	3.3e-08
  1678	-1.03498e-13	1.8e-08	3.3e-08
  1679	-1.12742e-13	1.8e-08	3.3e-08
  1680	-2.80923e-13	1.8e-08	3.3e-08
  1681	-9.46094e-14	1.8e-08	3.3e-08
  1682	-1.03343e-13	1.8e-08	3.3e-08
  1683	-1.86994e-13	1.8e-08	3.3e-08
  1684	-1.72858e-13	1.8e-08	3.3e-08
  1685	-1.12477e-13	1.8e-08	3.3e-08
  1686	-2.25066e-13	1.8e-08	3.3e-08
  1687	-1.80422e-13	1.8e-08	3.3e-08
  1688	-9.50872e-14	1.8e-08	3.3e-08
  1689	-1.26991e-13	1.8e-08	3.3e-08
  1690	-7.5325e-14	1.8e-08	3.3e-08
  1691	-1.23022e-13	1.8e-08	3.3e-08
  1692	-1.64715e-13	1.8e-08	3.3e-08
  1693	-2.35775e-13	1.8e-08	3.3e-08
  1694	-1.70592e-13	1.8e-08	3.3e-08
  1695	-1.80771e-13	1.8e-08	3.3e-08
  1696	-1.21293e-13	1.8e-08	3.3e-08
  1697	-9.51049e-14	1.8e-08	3.3e-08
  1698	-1.12729e-13	1.8e-08	3.3e-08
  1699	-1.80237e-13	1.8e-08	3.3e-08
  1700	-1.53963e-13	1.8e-08	3.3e-08
  1701	-1.96813e-13	1.8e-08	3.3e-08
  1702	-7.86046e-14	1.8e-08	3.3e-08
  1703	-1.29429e-13	1.8e-08	3.3e-08
  1704	-8.93934e-14	1.8e-08	3.3e-08
  1705	-7.22681e-14	1.8e-08	3.3e-08
  1706	-1.59395e-13	1.8e-08	3.3e-08
  1707	-1.07891e-13	1.8e-08	3.3e-08
  1708	-2.67048e-13	1.8e-08	3.3e-08
  1709	-1.96928e-13	1.8e-08	3.3e-08
  1710	-1.56013e-13	1.8e-08	3.3e-08
  1711	-1.63038e-13	1.8e-08	3.3e-08
  1712	-1.66767e-13	1.8e-08	3.3e-08
  1713	-9.40622e-14	1.8e-08	3.3e-08
  1714	-1.09691e-13	1.8e-08	3.3e-08
  1715	-1.6806e-13	1.8e-08	3.3e-08
  1716	-1.82488e-13	1.8e-08	3.3e-08
  1717	-9.74497e-14	1.8e-08	3.3e-08
  1718	-1.03426e-13	1.8e-08	3.3e-08
  1719	-7.99483e-14	1.8e-08	3.3e-08
  1720	-7.95436e-14	1.8e-08	3.3e-08
  1721	-1.93895e-13	1.8e-08	3.3e-08
  1722	-1.2311e-13	1.8e-08	3.3e-08
  1723	-8.86528e-14	1.8e-08	3.3e-08
  1724	-1.2942e-13	1.8e-08	3.3e-08
  1725	-1.40937e-13	1.8e-08	3.3e-08
  1726	-1.65887e-13	1.8e-08	3.3e-08
  1727	-8.22284e-14	1.8e-08	3.3e-08
  1728	-1.27126e-13	1.8e-08	3.3e-08
  1729	-7.94737e-14	1.8e-08	3.3e-08
  1730	-1.15739e-13	1.8e-08	3.3e-08
  1731	-9.91571e-14	1.8e-08	3.3e-08
  1732	-1.80786e-13	1.8e-08	3.3e-08
  1733	-2.14139e-13	1.8e-08	3.3e-08
  1734	-1.59097e-13	1.8e-08	3.3e-08
  1735	-1.86914e-13	1.8e-08	3.3e-08
  1736	-1.88813e-13	1.8e-08	3.3e-08
  1737	-2.01575e-13	1.8e-08	3.3e-08
  1738	-8.36129e-14	1.8e-08	3.3e-08
  1739	-7.01756e-14	1.8e-08	3.3e-08
  1740	-1.91336e-13	1.8e-08	3.3e-08
  1741	-1.9239e-13	1.8e-08	3.3e-08
  1742	-1.23043e-13	1.8e-08	3.3e-08
  1743	-2.25673e-13	1.8e-08	3.3e-08
  1744	-7.01929e-14	1.8e-08	3.3e-08
  1745	-8.94032e-14	1.8e-08	3.3e-08
  1746	-1.93638e-13	1.8e-08	3.3e-08
  1747	-2.02329e-13	1.8e-08	3.3e-08
  1748	-9.13119e-14	1.8e-08	3.3e-08
  1749	-2.44142e-13	1.8e-08	3.3e-08
  1750	-1.96246e-13	1.8e-08	3.3e-08
  1751	-1.1701e-13	1.8e-08	3.3e-08
  1752	-2.05191e-13	1.8e-08	3.3e-08
  1753	-1.83937e-13	1.8e-08	3.3e-08
  1754	-9.22583e-14	1.8e-08	3.3e-08
  1755	-1.23622e-13	1.8e-08	3.3e-08
  1756	-8.35397e-14	1.8e-08	3.3e-08
  1757	-1.99844e-13	1.8e-08	3.3e-08
  1758	-1.92063e-13	1.8e-08	3.3e-08
  1759	-8.20548e-14	1.8e-08	3.3e-08
  1760	-8.60939e-14	1.8e-08	3.3e-08
  1761	-1.48075e-13	1.8e-08	3.3e-08
  1762	-8.75578e-14	1.8e-08	3.3e-08
  1763	-2.31281e-13	1.8e-08	3.3e-08
  1764	-1.74049e-13	1.8e-08	3.3e-08
  1765	-6.81006e-14	1.8e-08	3.3e-08
  1766	-8.33704e-14	1.8e-08	3.3e-08
  1767	-1.29806e-13	1.8e-08	3.3e-08
  1768	-9.55588e-14	1.8e-08	3.3e-08
  1769	-1.93389e-13	1.8e-08	3.3e-08
  1770	-1.04596e-13	1.8e-08	3.3e-08
  1771	-9.55636e-14	1.8e-08	3.3e-08
  1772	-7.7038e-14	1.8e-08	3.3e-08
  1773	-1.42228e-13	1.8e-08	3.3e-08
  1774	-1.02796e-13	1.8e-08	3.3e-08
  1775	-9.4386e-14	1.8e-08	3.3e-08
  1776	-2.14501e-13	1.8e-08	3.3e-08
  1777	-1.39267e-13	1.8e-08	3.3e-08
  1778	-1.18782e-13	1.8e-08	3.3e-08
  1779	-7.61642e-14	1.8e-08	3.3e-08
  1780	-8.70801e-14	1.8e-08	3.3e-08
  1781	-2.23921e-13	1.8e-08	3.3e-08
  1782	-8.2018e-14	1.8e-08	3.3e-08
  1783	-1.67047e-13	1.8e-08	3.3e-08
  1784	-1.3405e-13	1.8e-08	3.3e-08
  1785	-1.50138e-13	1.8e-08	3.3e-08
  1786	-2.21933e-13	1.8e-08	3.3e-08
  1787	-2.10785e-13	1.8e-08	3.3e-08
  1788	-2.20956e-13	1.8e-08	3.3e-08
  1789	-8.8371e-14	1.8e-08	3.3e-08
  1790	-2.05968e-13	1.8e-08	3.3e-08
  1791	-1.15972e-13	1.8e-08	3.3e-08
  1792	-1.08024e-13	1.8e-08	3.3e-08
  1793	-2.20317e-13	1.8e-08	3.3e-08
  1794	-1.04985e-13	1.8e-08	3.3e-08
  1795	-1.6801e-13	1.8e-08	3.3e-08
  1796	-1.72801e-13	1.8e-08	3.3e-08
  1797	-1.40493e-13	1.8e-08	3.3e-08
  1798	-2.37358e-13	1.8e-08	3.3e-08
  1799	-1.13746e-13	1.8e-08	3.3e-08
  1800	-1.47325e-13	1.8e-08	3.3e-08
  1801	-1.00361e-13	1.8e-08	3.3e-08
  1802	-1.72811e-13	1.8e-08	3.3e-08
  1803	-1.34555e-13	1.8e-08	3.3e-08
  1804	-1.75682e-13	1.8e-08	3.3e-08
  1805	-1.60495e-13	1.8e-08	3.3e-08
  1806	-1.83931e-13	1.8e-08	3.3e-08
  1807	-7.76667e-14	1.8e-08	3.3e-08
  1808	-1.3676e-13	1.8e-08	3.3e-08
  1809	-1.00449e-13	1.8e-08	3.3e-08
  1810	-1.48966e-13	1.8e-08	3.3e-08
  1811	-7.58086e-14	1.8e-08	3.3e-08
  1812	-1.18639e-13	1.8e-08	3.3e-08
  1813	-1.41194e-13	1.8e-08	3.3e-08
  1814	-1.32617e-13	1.8e-08	3.3e-08
  1815	-1.22896e-13	1.8e-08	3.3e-08
  1816	-7.84187e-14	1.8e-08	3.3e-08
  1817	-1.43734e-13	1.8e-08	3.3e-08
  1818	-7.22899e-14	1.8e-08	3.3e-08
  1819	-1.14178e-13	1.8e-08	3.3e-08
  1820	-9.2764e-14	1.8e-08	3.3e-08
  1821	-2.06677e-13	1.8e-08	3.3e-08
  1822	-8.65813e-14	1.8e-08	3.3e-08
  1823	-1.54679e-13	1.8e-08	3.3e-08
  1824	-8.98247e-14	1.8e-08	3.3e-08
  1825	-1.18754e-13	1.8e-08	3.3e-08
  1826	-7.68249e-14	1.8e-08	3.3e-08
  1827	-2.21977e-13	1.8e-08	3.3e-08
  1828	-1.52238e-13	1.8e-08	3.3e-08
  1829	-1.47661e-13	1.8e-08	3.3e-08
  1830	-1.90659e-13	1.8e-08	3.3e-08
  1831	-9.35337e-14	1.8e-08	3.3e-08
  1832	-1.76924e-13	1.8e-08	3.3e-08
  1833	-1.31456e-13	1.8e-08	3.3e-08
  1834	-1.77898e-13	1.8e-08	3.3e-08
  1835	-1.62032e-13	1.8e-08	3.3e-08
  1836	-2.02703e-13	1.8e-08	3.3e-08
  1837	-7.94369e-14	1.8e-08	3.3e-08
  1838	-1.07428e-13	1.8e-08	3.3e-08
  1839	-1.21431e-13	1.8e-08	3.3e-08
  1840	-1.55572e-13	1.8e-08	3.3e-08
  1841	-1.97563e-13	1.8e-08	3.3e-08
  1842	-1.95543e-13	1.8e-08	3.3e-08
  1843	-1.52944e-13	1.8e-08	3.3e-08
  1844	-8.71056e-14	1.8e-08	3.3e-08
  1845	-1.86247e-13	1.8e-08	3.3e-08
  1846	-1.47963e-13	1.8e-08	3.3e-08
  1847	-1.5289e-13	1.8e-08	3.3e-08
  1848	-1.18098e-13	1.8e-08	3.3e-08
  1849	-1.96283e-13	1.8e-08	3.3e-08
  1850	-9.09573e-14	1.8e-08	3.3e-08
  1851	-1.56903e-13	1.8e-08	3.3e-08
  1852	-1.69919e-13	1.8e-08	3.3e-08
  1853	-9.33014e-14	1.8e-08	3.3e-08
  1854	-1.12227e-13	1.8e-08	3.3e-08
  1855	-1.68814e-13	1.8e-08	3.3e-08
  1856	-1.58529e-13	1.8e-08	3.3e-08
  1857	-1.28971e-13	1.8e-08	3.3e-08
  1858	-1.06503e-13	1.8e-08	3.3e-08
  1859	-1.8935e-13	1.8e-08	3.3e-08
  1860	-1.40714e-13	1.8e-08	3.3e-08
  1861	-1.59641e-13	1.8e-08	3.3e-08
  1862	-7.45818e-14	1.8e-08	3.3e-08
  1863	-2.68089e-13	1.8e-08	3.3e-08
  1864	-1.98741e-13	1.8e-08	3.3e-08
  1865	-1.79755e-13	1.8e-08	3.3e-08
  1866	-7.25577e-14	1.8e-08	3.3e-08
  1867	-1.23852e-13	1.8e-08	3.3e-08
  1868	-1.32851e-13	1.8e-08	3.3e-08
  1869	-8.42259e-14	1.8e-08	3.3e-08
  1870	-1.37568e-13	1.8e-08	3.3e-08
  1871	-2.6264e-13	1.8e-08	3.3e-08
  1872	-1.21279e-13	1.8e-08	3.3e-08
  1873	-1.34836e-13	1.8e-08	3.3e-08
  1874	-1.80452e-13	1.8e-08	3.3e-08
  1875	-1.56911e-13	1.8e-08	3.3e-08
  1876	-1.14828e-13	1.8e-08	3.3e-08
  1877	-8.72248e-14	1.8e-08	3.3e-08
  1878	-2.2032e-13	1.8e-08	3.3e-08
  1879	-2.19829e-13	1.8e-08	3.3e-08
  1880	-1.72869e-13	1.8e-08	3.3e-08
  1881	-1.93248e-13	1.8e-08	3.3e-08
  1882	-2.13143e-13	1.8e-08	3.3e-08
  1883	-1.27082e-13	1.8e-08	3.3e-08
  1884	-7.93821e-14	1.8e-08	3.3e-08
  1885	-1.17494e-13	1.8e-08	3.3e-08
  1886	-1.98017e-13	1.8e-08	3.3e-08
  1887	-1.11421e-13	1.8e-08	3.3e-08
  1888	-1.80055e-13	1.8e-08	3.3e-08
  1889	-7.27986e-14	1.8e-08	3.3e-08
  1890	-1.3719e-13	1.8e-08	3.3e-08
  1891	-1.83723e-13	1.8e-08	3.3e-08
  1892	-1.06414e-13	1.8e-08	3.3e-08
  1893	-2.12208e-13	1.8e-08	3.3e-08
  1894	-1.16753e-13	1.8e-08	3.3e-08
  1895	-7.42079e-14	1.8e-08	3.3e-08
  1896	-1.87345e-13	1.8e-08	3.3e-08
  1897	-9.82675e-14	1.8e-08	3.3e-08
  1898	-7.39318e-14	1.8e-08	3.3e-08
  1899	-1.6519e-13	1.8e-08	3.3e-08
  1900	-1.23656e-13	1.8e-08	3.3e-08
  1901	-1.06098e-13	1.8e-08	3.3e-08
  1902	-1.88765e-13	1.8e-08	3.3e-08
  1903	-1.35809e-13	1.8e-08	3.3e-08
  1904	-2.04001e-13	1.8e-08	3.3e-08
  1905	-1.26339e-13	1.8e-08	3.3e-08
  1906	-1.57958e-13	1.8e-08	3.3e-08
  1907	-1.61077e-13	1.8e-08	3.3e-08
  1908	-7.33127e-14	1.8e-08	3.3e-08
  1909	-1.8645e-13	1.8e-08	3.3e-08
  1910	-8.50276e-14	1.8e-08	3.3e-08
  1911	-9.62992e-14	1.8e-08	3.3e-08
  1912	-1.98569e-13	1.8e-08	3.3e-08
  1913	-1.4879e-13	1.8e-08	3.3e-08
  1914	-1.03295e-13	1.8e-08	3.3e-08
  1915	-1.44061e-13	1.8e-08	3.3e-08
  1916	-1.52139e-13	1.8e-08	3.3e-08
  1917	-1.46863e-13	1.8e-08	3.3e-08
  1918	-8.55433e-14	1.8e-08	3.3e-08
  1919	-1.05146e-13	1.8e-08	3.3e-08
  1920	-1.35904e-13	1.8e-08	3.3e-08
  1921	-1.64055e-13	1.8e-08	3.3e-08
  1922	-2.14894e-13	1.8e-08	3.3e-08
  1923	-1.92594e-13	1.8e-08	3.3e-08
  1924	-8.17669e-14	1.8e-08	3.3e-08
  1925	-1.40702e-13	1.8e-08	3.3e-08
  1926	-9.40718e-14	1.8e-08	3.3e-08
  1927	-1.54517e-13	1.8e-08	3.3e-08
  1928	-1.73885e-13	1.8e-08	3.3e-08
  1929	-9.39816e-14	1.8e-08	3.3e-08
  1930	-1.11992e-13	1.8e-08	3.3e-08
  1931	-8.47515e-14	1.8e-08	3.3e-08
  1932	-2.20482e-13	1.8e-08	3.3e-08
  1933	-1.95071e-13	1.8e-08	3.3e-08
  1934	-1.51677e-13	1.8e-08	3.3e-08
  1935	-1.55509e-13	1.8e-08	3.3e-08
  1936	-3.27031e-13	1.8e-08	3.3e-08
  1937	-7.32494e-14	1.8e-08	3.3e-08
  1938	-9.96812e-14	1.8e-08	3.3e-08
  1939	-1.45521e-13	1.8e-08	3.3e-08
  1940	-9.68342e-14	1.8e-08	3.3e-08
  1941	-7.22871e-14	1.8e-08	3.3e-08
  1942	-1.15276e-13	1.8e-08	3.3e-08
  1943	-8.29958e-14	1.8e-08	3.3e-08
  1944	-2.23811e-13	1.8e-08	3.3e-08
  1945	-1.65466e-13	1.8e-08	3.3e-08
  1946	-1.15675e-13	1.8e-08	3.3e-08
  1947	-1.79506e-13	1.8e-08	3.3e-08
  1948	-2.48735e-13	1.8e-08	3.3e-08
  1949	-9.42682e-14	1.8e-08	3.3e-08
  1950	-3.01242e-13	1.8e-08	3.3e-08
  1951	-1.38456e-13	1.8e-08	3.3e-08
  1952	-6.81898e-14	1.8e-08	3.3e-08
  1953	-1.37689e-13	1.8e-08	3.3e-08
  1954	-9.10394e-14	1.8e-08	3.3e-08
  1955	-1.86039e-13	1.8e-08	3.3e-08
  1956	-2.10515e-13	1.8e-08	3.3e-08
  1957	-2.24934e-13	1.8e-08	3.3e-08
  1958	-2.06103e-13	1.8e-08	3.3e-08
  1959	-7.28728e-14	1.8e-08	3.3e-08
  1960	-1.32466e-13	1.8e-08	3.3e-08
  1961	-7.65243e-14	1.8e-08	3.3e-08
  1962	-1.01649e-13	1.8e-08	3.3e-08
  1963	-1.37708e-13	1.8e-08	3.3e-08
  1964	-6.72273e-14	1.8e-08	3.3e-08
  1965	-1.8278e-13	1.8e-08	3.3e-08
  1966	-1.61359e-13	1.8e-08	3.3e-08
  1967	-1.13046e-13	1.8e-08	3.3e-08
  1968	-1.82391e-13	1.8e-08	3.3e-08
  1969	-1.3439e-13	1.8e-08	3.3e-08
  1970	-2.33223e-13	1.8e-08	3.3e-08
  1971	-9.63963e-14	1.8e-08	3.3e-08
  1972	-2.11113e-13	1.8e-08	3.3e-08
  1973	-7.68852e-14	1.8e-08	3.3e-08
  1974	-1.22231e-13	1.8e-08	3.3e-08
  1975	-1.04643e-13	1.8e-08	3.3e-08
  1976	-2.20382e-13	1.8e-08	3.3e-08
  1977	-8.52781e-14	1.8e-08	3.3e-08
  1978	-1.34893e-13	1.8e-08	3.3e-08
  1979	-1.9362e-13	1.8e-08	3.3e-08
  1980	-1.02045e-13	1.8e-08	3.3e-08
  1981	-1.32042e-13	1.8e-08	3.3e-08
  1982	-1.50483e-13	1.8e-08	3.3e-08
  1983	-1.32711e-13	1.8e-08	3.3e-08
  1984	-8.09944e-14	1.8e-08	3.3e-08
  1985	-2.09549e-13	1.8e-08	3.3e-08
  1986	-2.22114e-13	1.8e-08	3.3e-08
  1987	-2.21631e-13	1.8e-08	3.3e-08
  1988	-1.82156e-13	1.8e-08	3.3e-08
  1989	-8.24322e-14	1.8e-08	3.3e-08
  1990	-9.05394e-14	1.8e-08	3.3e-08
  1991	-1.05254e-13	1.8e-08	3.3e-08
  1992	-9.78379e-14	1.8e-08	3.3e-08
  1993	-2.11034e-13	1.8e-08	3.3e-08
  1994	-1.63787e-13	1.8e-08	3.3e-08
  1995	-1.6847e-13	1.8e-08	3.3e-08
  1996	-1.38175e-13	1.8e-08	3.3e-08
  1997	-1.17851e-13	1.8e-08	3.3e-08
  1998	-9.96846e-14	1.8e-08	3.3e-08
  1999	-9.60665e-14	1.8e-08	3.3e-08
  2000	-1.12596e-13	1.8e-08	3.3e-08
  2001	-7.96401e-14	1.8e-08	3.3e-08
  2002	-1.0919e-13	1.8e-08	3.3e-08
  2003	-9.45557e-14	1.8e-08	3.3e-08
  2004	-7.77361e-14	1.8e-08	3.3e-08
  2005	-1.0147e-13	1.8e-08	3.3e-08
  2006	-2.1089e-13	1.8e-08	3.3e-08
  2007	-1.95282e-13	1.8e-08	3.3e-08
  2008	-2.48144e-13	1.8e-08	3.3e-08
  2009	-8.72157e-14	1.8e-08	3.3e-08
  2010	-7.98787e-14	1.8e-08	3.3e-08
  2011	-1.34277e-13	1.8e-08	3.3e-08
  2012	-1.7506e-13	1.8e-08	3.3e-08
  2013	-1.86308e-13	1.8e-08	3.3e-08
  2014	-1.71688e-13	1.8e-08	3.3e-08
  2015	-7.76151e-14	1.8e-08	3.3e-08
  2016	-6.90396e-14	1.8e-08	3.3e-08
  2017	-8.0342e-14	1.8e-08	3.3e-08
  2018	-1.59474e-13	1.8e-08	3.3e-08
  2019	-1.62681e-13	1.8e-08	3.3e-08
  2020	-1.34039e-13	1.8e-08	3.3e-08
  2021	-1.66865e-13	1.8e-08	3.3e-08
  2022	-1.41161e-13	1.8e-08	3.3e-08
  2023	-9.50134e-14	1.8e-08	3.3e-08
  2024	-7.17107e-14	1.8e-08	3.3e-08
  2025	-7.60076e-14	1.8e-08	3.3e-08
  2026	-1.65113e-13	1.8e-08	3.3e-08
  2027	-9.52926e-14	1.8e-08	3.3e-08
  2028	-1.46216e-13	1.8e-08	3.3e-08
  2029	-1.0295e-13	1.8e-08	3.3e-08
  2030	-8.13562e-14	1.8e-08	3.3e-08
  2031	-9.15952e-14	1.8e-08	3.3e-08
  2032	-1.35549e-13	1.8e-08	3.3e-08
  2033	-7.47061e-14	1.8e-08	3.3e-08
  2034	-2.06699e-13	1.8e-08	3.3e-08
  2035	-1.2019e-13	1.8e-08	3.3e-08
  2036	-1.91678e-13	1.8e-08	3.3e-08
  2037	-1.83946e-13	1.8e-08	3.3e-08
  2038	-7.58134e-14	1.8e-08	3.3e-08
  2039	-1.08326e-13	1.8e-08	3.3e-08
  2040	-2.41542e-13	1.8e-08	3.3e-08
  2041	-1.04929e-13	1.8e-08	3.3e-08
  2042	-1.79788e-13	1.8e-08	3.3e-08
  2043	-1.28193e-13	1.8e-08	3.3e-08
  2044	-9.84631e-14	1.8e-08	3.3e-08
  2045	-8.58314e-14	1.8e-08	3.3e-08
  2046	-1.61933e-13	1.8e-08	3.3e-08
  2047	-8.22434e-14	1.8e-08	3.3e-08
  2048	-1.58715e-13	1.8e-08	3.3e-08
  2049	-9.59725e-14	1.8e-08	3.3e-08
  2050	-1.78077e-13	1.8e-08	3.3e-08
  2051	-1.07473e-13	1.8e-08	3.3e-08
  2052	-1.22223e-13	1.8e-08	3.3e-08
  2053	-1.76107e-13	1.8e-08	3.3e-08
  2054	-1.38256e-13	1.8e-08	3.3e-08
  2055	-1.32254e-13	1.8e-08	3.3e-08
  2056	-1.81667e-13	1.8e-08	3.3e-08
  2057	-1.97494e-13	1.8e-08	3.3e-08
  2058	-9.16157e-14	1.8e-08	3.3e-08
  2059	-7.33129e-14	1.8e-08	3.3e-08
  2060	-9.93473e-14	1.8e-08	3.3e-08
  2061	-1.02847e-13	1.8e-08	3.3e-08
  2062	-1.61349e-13	1.8e-08	3.3e-08
  2063	-6.90083e-14	1.8e-08	3.3e-08
  2064	-1.40059e-13	1.8e-08	3.3e-08
  2065	-1.74576e-13	1.8e-08	3.3e-08
  2066	-8.81297e-14	1.8e-08	3.3e-08
  2067	-1.37077e-13	1.8e-08	3.3e-08
  2068	-7.71098e-14	1.8e-08	3.3e-08
  2069	-2.02539e-13	1.8e-08	3.3e-08
  2070	-1.36447e-13	1.8e-08	3.3e-08
  2071	-1.28938e-13	1.8e-08	3.3e-08
  2072	-2.09783e-13	1.8e-08	3.3e-08
  2073	-1.41832e-13	1.8e-08	3.3e-08
  2074	-7.31171e-14	1.8e-08	3.3e-08
  2075	-1.50293e-13	1.8e-08	3.3e-08
  2076	-1.6008e-13	1.8e-08	3.3e-08
  2077	-2.2605e-13	1.8e-08	3.3e-08
  2078	-9.24328e-14	1.8e-08	3.3e-08
  2079	-8.80897e-14	1.8e-08	3.3e-08
  2080	-2.306e-13	1.8e-08	3.3e-08
  2081	-1.59813e-13	1.8e-08	3.3e-08
  2082	-1.80516e-13	1.8e-08	3.3e-08
  2083	-1.94659e-13	1.8e-08	3.3e-08
  2084	-1.01112e-13	1.8e-08	3.3e-08
  2085	-1.59257e-13	1.8e-08	3.3e-08
  2086	-1.21666e-13	1.8e-08	3.3e-08
  2087	-1.86116e-13	1.8e-08	3.3e-08
  2088	-1.22957e-13	1.8e-08	3.3e-08
  2089	-1.38563e-13	1.8e-08	3.3e-08
  2090	-1.05434e-13	1.8e-08	3.3e-08
