Measurement: ritardo_rise
  step	ritardo_rise	FROM	TO
  2484	1.82133e-10	2.0015e-08	2.01971e-08
  2485	1.91114e-10	2.0015e-08	2.02061e-08
  2486	1.65766e-10	2.0015e-08	2.01808e-08
  2487	1.61057e-10	2.0015e-08	2.01761e-08
  2488	1.68229e-10	2.0015e-08	2.01832e-08
  2489	1.66122e-10	2.0015e-08	2.01811e-08
  2490	1.83589e-10	2.0015e-08	2.01986e-08
  2491	2.3645e-10	2.0015e-08	2.02514e-08
  2492	2.03587e-10	2.0015e-08	2.02186e-08
  2493	2.648e-10	2.0015e-08	2.02798e-08
  2494	2.19995e-10	2.0015e-08	2.0235e-08
  2495	1.91063e-10	2.0015e-08	2.02061e-08
  2496	1.79518e-10	2.0015e-08	2.01945e-08
  2497	2.0243e-10	2.0015e-08	2.02174e-08
  2498	2.35172e-10	2.0015e-08	2.02502e-08
  2499	2.15007e-10	2.0015e-08	2.023e-08
  2500	2.72334e-10	2.0015e-08	2.02873e-08
  2501	1.68622e-10	2.0015e-08	2.01836e-08
  2502	1.77452e-10	2.0015e-08	2.01925e-08
  2503	1.6735e-10	2.0015e-08	2.01823e-08
  2504	1.67218e-10	2.0015e-08	2.01822e-08
  2505	1.63702e-10	2.0015e-08	2.01787e-08
  2506	1.95059e-10	2.0015e-08	2.02101e-08
  2507	1.61288e-10	2.0015e-08	2.01763e-08
  2508	1.79687e-10	2.0015e-08	2.01947e-08
  2509	1.64149e-10	2.0015e-08	2.01791e-08
  2510	1.90437e-10	2.0015e-08	2.02054e-08
  2511	1.71923e-10	2.0015e-08	2.01869e-08
  2512	1.84794e-10	2.0015e-08	2.01998e-08
  2513	1.82383e-10	2.0015e-08	2.01974e-08
  2514	1.80328e-10	2.0015e-08	2.01953e-08
  2515	2.00222e-10	2.0015e-08	2.02152e-08
  2516	1.77421e-10	2.0015e-08	2.01924e-08
  2517	2.07847e-10	2.0015e-08	2.02228e-08
  2518	1.80101e-10	2.0015e-08	2.01951e-08
  2519	1.68112e-10	2.0015e-08	2.01831e-08
  2520	2.05227e-10	2.0015e-08	2.02202e-08
  2521	1.67134e-10	2.0015e-08	2.01821e-08
  2522	1.95318e-10	2.0015e-08	2.02103e-08
  2523	1.63495e-10	2.0015e-08	2.01785e-08
  2524	1.72856e-10	2.0015e-08	2.01879e-08
  2525	1.73402e-10	2.0015e-08	2.01884e-08
  2526	1.85302e-10	2.0015e-08	2.02003e-08
  2527	1.69957e-10	2.0015e-08	2.0185e-08
  2528	2.51521e-10	2.0015e-08	2.02665e-08
  2529	1.61544e-10	2.0015e-08	2.01765e-08
  2530	1.64297e-10	2.0015e-08	2.01793e-08
  2531	1.61136e-10	2.0015e-08	2.01761e-08
  2532	1.78999e-10	2.0015e-08	2.0194e-08
  2533	2.37945e-10	2.0015e-08	2.02529e-08
  2534	1.76208e-10	2.0015e-08	2.01912e-08
  2535	1.98568e-10	2.0015e-08	2.02136e-08
  2536	1.78233e-10	2.0015e-08	2.01932e-08
  2537	1.80314e-10	2.0015e-08	2.01953e-08
  2538	2.65384e-10	2.0015e-08	2.02804e-08
  2539	1.75808e-10	2.0015e-08	2.01908e-08
  2540	1.63202e-10	2.0015e-08	2.01782e-08
  2541	1.73563e-10	2.0015e-08	2.01886e-08
  2542	1.97585e-10	2.0015e-08	2.02126e-08
  2543	1.84227e-10	2.0015e-08	2.01992e-08
  2544	1.82457e-10	2.0015e-08	2.01975e-08
  2545	1.73541e-10	2.0015e-08	2.01885e-08
  2546	1.80524e-10	2.0015e-08	2.01955e-08
  2547	1.60089e-10	2.0015e-08	2.01751e-08
  2548	1.71263e-10	2.0015e-08	2.01863e-08
  2549	2.62611e-10	2.0015e-08	2.02776e-08
  2550	1.84766e-10	2.0015e-08	2.01998e-08
  2551	1.79244e-10	2.0015e-08	2.01942e-08
  2552	3.37107e-10	2.0015e-08	2.03521e-08
  2553	1.74494e-10	2.0015e-08	2.01895e-08
  2554	1.67012e-10	2.0015e-08	2.0182e-08
  2555	1.61909e-10	2.0015e-08	2.01769e-08
  2556	2.01489e-10	2.0015e-08	2.02165e-08
  2557	2.03909e-10	2.0015e-08	2.02189e-08
  2558	2.15789e-10	2.0015e-08	2.02308e-08
  2559	2.08116e-10	2.0015e-08	2.02231e-08
  2560	2.20169e-10	2.0015e-08	2.02352e-08
  2561	1.62854e-10	2.0015e-08	2.01779e-08
  2562	1.65499e-10	2.0015e-08	2.01805e-08
  2563	1.6451e-10	2.0015e-08	2.01795e-08
  2564	1.75128e-10	2.0015e-08	2.01901e-08
  2565	2.019e-10	2.0015e-08	2.02169e-08
  2566	2.06786e-10	2.0015e-08	2.02218e-08
  2567	3.02651e-10	2.0015e-08	2.03177e-08
  2568	1.79572e-10	2.0015e-08	2.01946e-08
  2569	1.65437e-10	2.0015e-08	2.01804e-08
  2570	1.75963e-10	2.0015e-08	2.0191e-08
  2571	1.78836e-10	2.0015e-08	2.01938e-08
  2572	1.84306e-10	2.0015e-08	2.01993e-08
  2573	1.63494e-10	2.0015e-08	2.01785e-08
  2574	1.60613e-10	2.0015e-08	2.01756e-08
  2575	1.73868e-10	2.0015e-08	2.01889e-08
  2576	2.22467e-10	2.0015e-08	2.02375e-08
  2577	1.66939e-10	2.0015e-08	2.01819e-08
  2578	1.81928e-10	2.0015e-08	2.01969e-08
  2579	2.08744e-10	2.0015e-08	2.02237e-08
  2580	2.55016e-10	2.0015e-08	2.027e-08
  2581	1.7814e-10	2.0015e-08	2.01931e-08
  2582	1.84836e-10	2.0015e-08	2.01998e-08
  2583	1.79469e-10	2.0015e-08	2.01945e-08
  2584	1.75845e-10	2.0015e-08	2.01908e-08
  2585	1.63051e-10	2.0015e-08	2.01781e-08
  2586	2.15035e-10	2.0015e-08	2.023e-08
  2587	2.99551e-10	2.0015e-08	2.03146e-08
  2588	1.83893e-10	2.0015e-08	2.01989e-08
  2589	1.63154e-10	2.0015e-08	2.01782e-08
  2590	1.61723e-10	2.0015e-08	2.01767e-08
  2591	1.68874e-10	2.0015e-08	2.01839e-08
  2592	1.657e-10	2.0015e-08	2.01807e-08
  2593	2.15812e-10	2.0015e-08	2.02308e-08
  2594	2.29201e-10	2.0015e-08	2.02442e-08
  2595	1.97021e-10	2.0015e-08	2.0212e-08
  2596	1.69297e-10	2.0015e-08	2.01843e-08
  2597	2.43456e-10	2.0015e-08	2.02585e-08
  2598	2.35398e-10	2.0015e-08	2.02504e-08
  2599	1.84853e-10	2.0015e-08	2.01999e-08
  2600	1.74004e-10	2.0015e-08	2.0189e-08
  2601	1.72611e-10	2.0015e-08	2.01876e-08
  2602	2.08814e-10	2.0015e-08	2.02238e-08
  2603	2.28787e-10	2.0015e-08	2.02438e-08
  2604	2.03467e-10	2.0015e-08	2.02185e-08
  2605	1.70446e-10	2.0015e-08	2.01854e-08
  2606	1.64676e-10	2.0015e-08	2.01797e-08
  2607	2.02558e-10	2.0015e-08	2.02176e-08
  2608	1.63969e-10	2.0015e-08	2.0179e-08
  2609	1.70499e-10	2.0015e-08	2.01855e-08
  2610	1.81768e-10	2.0015e-08	2.01968e-08
  2611	1.78321e-10	2.0015e-08	2.01933e-08
  2612	1.92188e-10	2.0015e-08	2.02072e-08
  2613	1.64658e-10	2.0015e-08	2.01797e-08
  2614	1.9005e-10	2.0015e-08	2.0205e-08
  2615	1.80561e-10	2.0015e-08	2.01956e-08
  2616	2.6058e-10	2.0015e-08	2.02756e-08
  2617	1.69057e-10	2.0015e-08	2.01841e-08
  2618	1.82939e-10	2.0015e-08	2.01979e-08
  2619	1.76657e-10	2.0015e-08	2.01917e-08
  2620	2.42432e-10	2.0015e-08	2.02574e-08
  2621	1.81532e-10	2.0015e-08	2.01965e-08
  2622	1.6621e-10	2.0015e-08	2.01812e-08
  2623	1.8776e-10	2.0015e-08	2.02028e-08
  2624	1.80073e-10	2.0015e-08	2.01951e-08
  2625	1.9666e-10	2.0015e-08	2.02117e-08
  2626	1.78322e-10	2.0015e-08	2.01933e-08
  2627	1.73802e-10	2.0015e-08	2.01888e-08
  2628	2.24848e-10	2.0015e-08	2.02398e-08
  2629	1.77093e-10	2.0015e-08	2.01921e-08
  2630	2.21604e-10	2.0015e-08	2.02366e-08
  2631	2.155e-10	2.0015e-08	2.02305e-08
  2632	1.81324e-10	2.0015e-08	2.01963e-08
  2633	1.80376e-10	2.0015e-08	2.01954e-08
  2634	1.87857e-10	2.0015e-08	2.02029e-08
  2635	1.66319e-10	2.0015e-08	2.01813e-08
  2636	2.06725e-10	2.0015e-08	2.02217e-08
  2637	1.8468e-10	2.0015e-08	2.01997e-08
  2638	1.81712e-10	2.0015e-08	2.01967e-08
  2639	2.09602e-10	2.0015e-08	2.02246e-08
  2640	2.49353e-10	2.0015e-08	2.02644e-08
  2641	1.93003e-10	2.0015e-08	2.0208e-08
  2642	1.63794e-10	2.0015e-08	2.01788e-08
  2643	1.80695e-10	2.0015e-08	2.01957e-08
  2644	2.00076e-10	2.0015e-08	2.02151e-08
  2645	1.59158e-10	2.0015e-08	2.01742e-08
  2646	1.64635e-10	2.0015e-08	2.01796e-08
  2647	2.10118e-10	2.0015e-08	2.02251e-08
  2648	1.70606e-10	2.0015e-08	2.01856e-08
  2649	1.81818e-10	2.0015e-08	2.01968e-08
  2650	1.68057e-10	2.0015e-08	2.01831e-08
  2651	1.80854e-10	2.0015e-08	2.01959e-08
  2652	1.79404e-10	2.0015e-08	2.01944e-08
  2653	1.7718e-10	2.0015e-08	2.01922e-08
  2654	2.19764e-10	2.0015e-08	2.02348e-08
  2655	2.137e-10	2.0015e-08	2.02287e-08
  2656	1.81291e-10	2.0015e-08	2.01963e-08
  2657	1.71355e-10	2.0015e-08	2.01864e-08
  2658	1.86792e-10	2.0015e-08	2.02018e-08
  2659	1.81835e-10	2.0015e-08	2.01968e-08
  2660	1.66154e-10	2.0015e-08	2.01812e-08
  2661	1.72761e-10	2.0015e-08	2.01878e-08
  2662	1.63326e-10	2.0015e-08	2.01783e-08
  2663	1.64717e-10	2.0015e-08	2.01797e-08
  2664	1.68882e-10	2.0015e-08	2.01839e-08
  2665	1.72995e-10	2.0015e-08	2.0188e-08
  2666	1.7933e-10	2.0015e-08	2.01943e-08
  2667	1.75443e-10	2.0015e-08	2.01904e-08
  2668	1.9152e-10	2.0015e-08	2.02065e-08
  2669	1.80986e-10	2.0015e-08	2.0196e-08
  2670	1.99545e-10	2.0015e-08	2.02145e-08
  2671	1.72002e-10	2.0015e-08	2.0187e-08
  2672	1.62775e-10	2.0015e-08	2.01778e-08
  2673	1.72927e-10	2.0015e-08	2.01879e-08
  2674	1.96917e-10	2.0015e-08	2.02119e-08
  2675	1.65525e-10	2.0015e-08	2.01805e-08
  2676	1.67222e-10	2.0015e-08	2.01822e-08
  2677	2.04773e-10	2.0015e-08	2.02198e-08
  2678	1.81344e-10	2.0015e-08	2.01963e-08
  2679	1.61948e-10	2.0015e-08	2.01769e-08
  2680	1.80793e-10	2.0015e-08	2.01958e-08
  2681	1.78397e-10	2.0015e-08	2.01934e-08
  2682	1.63726e-10	2.0015e-08	2.01787e-08
  2683	2.00571e-10	2.0015e-08	2.02156e-08
  2684	1.73886e-10	2.0015e-08	2.01889e-08
  2685	1.76055e-10	2.0015e-08	2.01911e-08
  2686	2.1214e-10	2.0015e-08	2.02271e-08
  2687	2.796e-10	2.0015e-08	2.02946e-08
  2688	2.09773e-10	2.0015e-08	2.02248e-08
  2689	1.78847e-10	2.0015e-08	2.01938e-08
  2690	1.84822e-10	2.0015e-08	2.01998e-08
  2691	2.67678e-10	2.0015e-08	2.02827e-08
  2692	1.68313e-10	2.0015e-08	2.01833e-08
  2693	1.67217e-10	2.0015e-08	2.01822e-08
  2694	1.81137e-10	2.0015e-08	2.01961e-08
  2695	1.82251e-10	2.0015e-08	2.01973e-08
  2696	1.70718e-10	2.0015e-08	2.01857e-08
  2697	1.83907e-10	2.0015e-08	2.01989e-08
  2698	1.6302e-10	2.0015e-08	2.0178e-08
  2699	1.98665e-10	2.0015e-08	2.02137e-08
  2700	1.81292e-10	2.0015e-08	2.01963e-08
  2701	1.79454e-10	2.0015e-08	2.01945e-08
  2702	1.87734e-10	2.0015e-08	2.02027e-08
  2703	1.79631e-10	2.0015e-08	2.01946e-08
  2704	1.71023e-10	2.0015e-08	2.0186e-08
  2705	2.00985e-10	2.0015e-08	2.0216e-08
  2706	2.03831e-10	2.0015e-08	2.02188e-08
  2707	1.6978e-10	2.0015e-08	2.01848e-08
  2708	1.82792e-10	2.0015e-08	2.01978e-08
  2709	1.73283e-10	2.0015e-08	2.01883e-08
  2710	2.06727e-10	2.0015e-08	2.02217e-08
  2711	1.95662e-10	2.0015e-08	2.02107e-08
  2712	1.81407e-10	2.0015e-08	2.01964e-08
  2713	1.70794e-10	2.0015e-08	2.01858e-08
  2714	1.83588e-10	2.0015e-08	2.01986e-08
  2715	1.7258e-10	2.0015e-08	2.01876e-08
  2716	1.88207e-10	2.0015e-08	2.02032e-08
  2717	1.9374e-10	2.0015e-08	2.02087e-08
  2718	1.6741e-10	2.0015e-08	2.01824e-08
  2719	1.83357e-10	2.0015e-08	2.01984e-08
  2720	1.74964e-10	2.0015e-08	2.019e-08
  2721	1.71612e-10	2.0015e-08	2.01866e-08
  2722	2.16366e-10	2.0015e-08	2.02314e-08
  2723	1.73855e-10	2.0015e-08	2.01889e-08
  2724	1.85131e-10	2.0015e-08	2.02001e-08
  2725	2.02784e-10	2.0015e-08	2.02178e-08
  2726	2.11902e-10	2.0015e-08	2.02269e-08
  2727	1.69404e-10	2.0015e-08	2.01844e-08
  2728	1.70831e-10	2.0015e-08	2.01858e-08
  2729	1.61349e-10	2.0015e-08	2.01763e-08
  2730	1.60575e-10	2.0015e-08	2.01756e-08
  2731	2.00353e-10	2.0015e-08	2.02154e-08
  2732	1.79405e-10	2.0015e-08	2.01944e-08
  2733	1.61359e-10	2.0015e-08	2.01764e-08
  2734	2.72403e-10	2.0015e-08	2.02874e-08
  2735	2.02459e-10	2.0015e-08	2.02175e-08
  2736	1.69307e-10	2.0015e-08	2.01843e-08
  2737	1.6229e-10	2.0015e-08	2.01773e-08
  2738	1.82107e-10	2.0015e-08	2.01971e-08
  2739	1.83333e-10	2.0015e-08	2.01983e-08
  2740	1.60195e-10	2.0015e-08	2.01752e-08
  2741	1.58757e-10	2.0015e-08	2.01738e-08
  2742	1.58709e-10	2.0015e-08	2.01737e-08
  2743	1.58493e-10	2.0015e-08	2.01735e-08
  2744	2.30167e-10	2.0015e-08	2.02452e-08
  2745	1.6302e-10	2.0015e-08	2.0178e-08
  2746	1.74279e-10	2.0015e-08	2.01893e-08
  2747	1.72917e-10	2.0015e-08	2.01879e-08
  2748	1.61541e-10	2.0015e-08	2.01765e-08
  2749	1.82302e-10	2.0015e-08	2.01973e-08
  2750	1.67934e-10	2.0015e-08	2.01829e-08
  2751	1.85004e-10	2.0015e-08	2.02e-08
  2752	1.85006e-10	2.0015e-08	2.02e-08
  2753	1.72994e-10	2.0015e-08	2.0188e-08
  2754	1.69929e-10	2.0015e-08	2.01849e-08
  2755	1.59157e-10	2.0015e-08	2.01742e-08
  2756	2.43299e-10	2.0015e-08	2.02583e-08
  2757	2.00414e-10	2.0015e-08	2.02154e-08
  2758	1.81555e-10	2.0015e-08	2.01966e-08
  2759	1.66245e-10	2.0015e-08	2.01812e-08
  2760	1.63154e-10	2.0015e-08	2.01782e-08
  2761	1.802e-10	2.0015e-08	2.01952e-08
  2762	1.95294e-10	2.0015e-08	2.02103e-08
  2763	1.92354e-10	2.0015e-08	2.02074e-08
  2764	2.25711e-10	2.0015e-08	2.02407e-08
  2765	1.83045e-10	2.0015e-08	2.0198e-08
  2766	1.85444e-10	2.0015e-08	2.02004e-08
  2767	1.76785e-10	2.0015e-08	2.01918e-08
  2768	1.77152e-10	2.0015e-08	2.01922e-08
  2769	2.05951e-10	2.0015e-08	2.0221e-08
  2770	1.68625e-10	2.0015e-08	2.01836e-08
  2771	1.96769e-10	2.0015e-08	2.02118e-08
  2772	1.72104e-10	2.0015e-08	2.01871e-08
  2773	1.74919e-10	2.0015e-08	2.01899e-08
  2774	1.62746e-10	2.0015e-08	2.01777e-08
  2775	1.64025e-10	2.0015e-08	2.0179e-08
  2776	2.17606e-10	2.0015e-08	2.02326e-08
  2777	1.76361e-10	2.0015e-08	2.01914e-08
  2778	2.49991e-10	2.0015e-08	2.0265e-08
  2779	1.6693e-10	2.0015e-08	2.01819e-08
  2780	1.85813e-10	2.0015e-08	2.02008e-08
  2781	1.68052e-10	2.0015e-08	2.01831e-08
  2782	2.12379e-10	2.0015e-08	2.02274e-08
  2783	1.6175e-10	2.0015e-08	2.01767e-08
  2784	2.09232e-10	2.0015e-08	2.02242e-08
  2785	2.39799e-10	2.0015e-08	2.02548e-08
  2786	1.72586e-10	2.0015e-08	2.01876e-08
  2787	1.85157e-10	2.0015e-08	2.02002e-08
  2788	1.99151e-10	2.0015e-08	2.02142e-08
  2789	2.10719e-10	2.0015e-08	2.02257e-08
  2790	1.60264e-10	2.0015e-08	2.01753e-08
  2791	2.7523e-10	2.0015e-08	2.02902e-08
  2792	2.08048e-10	2.0015e-08	2.0223e-08
  2793	1.60188e-10	2.0015e-08	2.01752e-08
  2794	1.79758e-10	2.0015e-08	2.01948e-08
  2795	1.62756e-10	2.0015e-08	2.01778e-08
  2796	1.62694e-10	2.0015e-08	2.01777e-08
  2797	1.74929e-10	2.0015e-08	2.01899e-08
  2798	1.64664e-10	2.0015e-08	2.01797e-08
  2799	1.77647e-10	2.0015e-08	2.01926e-08
  2800	1.64201e-10	2.0015e-08	2.01792e-08
  2801	2.45784e-10	2.0015e-08	2.02608e-08
  2802	2.65493e-10	2.0015e-08	2.02805e-08
  2803	2.64432e-10	2.0015e-08	2.02794e-08
  2804	1.86151e-10	2.0015e-08	2.02012e-08
  2805	1.65783e-10	2.0015e-08	2.01808e-08
  2806	2.04868e-10	2.0015e-08	2.02199e-08
  2807	1.82891e-10	2.0015e-08	2.01979e-08
  2808	1.93756e-10	2.0015e-08	2.02088e-08
  2809	2.14919e-10	2.0015e-08	2.02299e-08
  2810	1.70496e-10	2.0015e-08	2.01855e-08
  2811	1.81735e-10	2.0015e-08	2.01967e-08
  2812	2.14169e-10	2.0015e-08	2.02292e-08
  2813	1.96281e-10	2.0015e-08	2.02113e-08
  2814	1.79733e-10	2.0015e-08	2.01947e-08
  2815	1.70029e-10	2.0015e-08	2.0185e-08
  2816	1.76112e-10	2.0015e-08	2.01911e-08
  2817	1.80626e-10	2.0015e-08	2.01956e-08
  2818	1.82281e-10	2.0015e-08	2.01973e-08
  2819	1.64064e-10	2.0015e-08	2.01791e-08
  2820	1.61405e-10	2.0015e-08	2.01764e-08
  2821	1.96201e-10	2.0015e-08	2.02112e-08
  2822	1.60275e-10	2.0015e-08	2.01753e-08
  2823	2.3617e-10	2.0015e-08	2.02512e-08
  2824	2.26544e-10	2.0015e-08	2.02415e-08
  2825	2.15863e-10	2.0015e-08	2.02309e-08
  2826	1.60923e-10	2.0015e-08	2.01759e-08
  2827	1.7755e-10	2.0015e-08	2.01925e-08
  2828	1.88949e-10	2.0015e-08	2.02039e-08
  2829	1.81561e-10	2.0015e-08	2.01966e-08
  2830	1.75037e-10	2.0015e-08	2.019e-08
  2831	1.89441e-10	2.0015e-08	2.02044e-08
  2832	1.76175e-10	2.0015e-08	2.01912e-08
  2833	1.96063e-10	2.0015e-08	2.02111e-08
  2834	1.77007e-10	2.0015e-08	2.0192e-08
  2835	1.70715e-10	2.0015e-08	2.01857e-08
  2836	2.02686e-10	2.0015e-08	2.02177e-08
  2837	1.65427e-10	2.0015e-08	2.01804e-08
  2838	2.11106e-10	2.0015e-08	2.02261e-08
  2839	1.81977e-10	2.0015e-08	2.0197e-08
  2840	1.71902e-10	2.0015e-08	2.01869e-08
  2841	2.09593e-10	2.0015e-08	2.02246e-08
  2842	2.04166e-10	2.0015e-08	2.02192e-08
  2843	2.00515e-10	2.0015e-08	2.02155e-08
  2844	1.60524e-10	2.0015e-08	2.01755e-08
  2845	1.62663e-10	2.0015e-08	2.01777e-08
  2846	1.77345e-10	2.0015e-08	2.01923e-08
  2847	1.70765e-10	2.0015e-08	2.01858e-08
  2848	1.75298e-10	2.0015e-08	2.01903e-08
  2849	1.81983e-10	2.0015e-08	2.0197e-08
  2850	1.62574e-10	2.0015e-08	2.01776e-08
  2851	1.669e-10	2.0015e-08	2.01819e-08
  2852	1.65609e-10	2.0015e-08	2.01806e-08
  2853	1.68175e-10	2.0015e-08	2.01832e-08
  2854	1.83412e-10	2.0015e-08	2.01984e-08
  2855	1.60616e-10	2.0015e-08	2.01756e-08
  2856	1.59111e-10	2.0015e-08	2.01741e-08
  2857	2.86761e-10	2.0015e-08	2.03018e-08
  2858	1.87496e-10	2.0015e-08	2.02025e-08
  2859	1.80225e-10	2.0015e-08	2.01952e-08
  2860	1.6659e-10	2.0015e-08	2.01816e-08
  2861	2.08105e-10	2.0015e-08	2.02231e-08
  2862	1.62738e-10	2.0015e-08	2.01777e-08
  2863	1.60109e-10	2.0015e-08	2.01751e-08
  2864	1.64406e-10	2.0015e-08	2.01794e-08
  2865	1.76286e-10	2.0015e-08	2.01913e-08
  2866	1.74116e-10	2.0015e-08	2.01891e-08
  2867	1.73943e-10	2.0015e-08	2.01889e-08
  2868	2.10219e-10	2.0015e-08	2.02252e-08
  2869	2.03274e-10	2.0015e-08	2.02183e-08
  2870	2.10295e-10	2.0015e-08	2.02253e-08
  2871	1.87236e-10	2.0015e-08	2.02022e-08
  2872	1.65727e-10	2.0015e-08	2.01807e-08
  2873	1.59412e-10	2.0015e-08	2.01744e-08
  2874	1.80209e-10	2.0015e-08	2.01952e-08
  2875	1.64953e-10	2.0015e-08	2.018e-08
  2876	1.58833e-10	2.0015e-08	2.01738e-08
  2877	2.23763e-10	2.0015e-08	2.02388e-08
  2878	2.25661e-10	2.0015e-08	2.02407e-08
  2879	1.82452e-10	2.0015e-08	2.01975e-08
  2880	1.6778e-10	2.0015e-08	2.01828e-08
  2881	1.59977e-10	2.0015e-08	2.0175e-08
  2882	1.76547e-10	2.0015e-08	2.01915e-08
  2883	1.66061e-10	2.0015e-08	2.01811e-08
  2884	1.85988e-10	2.0015e-08	2.0201e-08
  2885	1.76657e-10	2.0015e-08	2.01917e-08
  2886	1.6659e-10	2.0015e-08	2.01816e-08
  2887	1.63625e-10	2.0015e-08	2.01786e-08
  2888	2.31156e-10	2.0015e-08	2.02462e-08
  2889	2.0441e-10	2.0015e-08	2.02194e-08
  2890	1.68002e-10	2.0015e-08	2.0183e-08
  2891	1.76782e-10	2.0015e-08	2.01918e-08
  2892	2.05157e-10	2.0015e-08	2.02202e-08
  2893	1.71818e-10	2.0015e-08	2.01868e-08
  2894	2.18755e-10	2.0015e-08	2.02338e-08
  2895	1.63004e-10	2.0015e-08	2.0178e-08
  2896	1.96369e-10	2.0015e-08	2.02114e-08
  2897	2.38373e-10	2.0015e-08	2.02534e-08
  2898	1.72793e-10	2.0015e-08	2.01878e-08
  2899	1.83636e-10	2.0015e-08	2.01986e-08
  2900	1.64697e-10	2.0015e-08	2.01797e-08
  2901	2.78768e-10	2.0015e-08	2.02938e-08
  2902	1.88829e-10	2.0015e-08	2.02038e-08
  2903	1.74112e-10	2.0015e-08	2.01891e-08
  2904	1.76821e-10	2.0015e-08	2.01918e-08
  2905	1.9375e-10	2.0015e-08	2.02087e-08
  2906	1.78917e-10	2.0015e-08	2.01939e-08
  2907	1.71487e-10	2.0015e-08	2.01865e-08
  2908	1.96969e-10	2.0015e-08	2.0212e-08
  2909	1.64766e-10	2.0015e-08	2.01798e-08
  2910	2.19683e-10	2.0015e-08	2.02347e-08
  2911	2.25641e-10	2.0015e-08	2.02406e-08
  2912	2.09503e-10	2.0015e-08	2.02245e-08
  2913	1.6516e-10	2.0015e-08	2.01802e-08
  2914	1.59384e-10	2.0015e-08	2.01744e-08
  2915	2.12375e-10	2.0015e-08	2.02274e-08
  2916	1.70804e-10	2.0015e-08	2.01858e-08
  2917	1.74751e-10	2.0015e-08	2.01898e-08
  2918	1.94961e-10	2.0015e-08	2.021e-08
  2919	1.59051e-10	2.0015e-08	2.01741e-08
  2920	1.65341e-10	2.0015e-08	2.01803e-08
  2921	1.71119e-10	2.0015e-08	2.01861e-08
  2922	1.66382e-10	2.0015e-08	2.01814e-08
  2923	2.27082e-10	2.0015e-08	2.02421e-08
  2924	1.79569e-10	2.0015e-08	2.01946e-08
  2925	1.81961e-10	2.0015e-08	2.0197e-08
  2926	2.17444e-10	2.0015e-08	2.02324e-08
  2927	1.70154e-10	2.0015e-08	2.01852e-08
  2928	1.65965e-10	2.0015e-08	2.0181e-08
  2929	1.63303e-10	2.0015e-08	2.01783e-08
  2930	1.73819e-10	2.0015e-08	2.01888e-08
  2931	1.77179e-10	2.0015e-08	2.01922e-08
  2932	1.61079e-10	2.0015e-08	2.01761e-08
  2933	1.89783e-10	2.0015e-08	2.02048e-08
  2934	1.81536e-10	2.0015e-08	2.01965e-08
  2935	3.60122e-10	2.0015e-08	2.03751e-08
  2936	1.79734e-10	2.0015e-08	2.01947e-08
  2937	1.71261e-10	2.0015e-08	2.01863e-08
  2938	1.92624e-10	2.0015e-08	2.02076e-08
  2939	2.75955e-10	2.0015e-08	2.0291e-08
  2940	1.70261e-10	2.0015e-08	2.01853e-08
  2941	1.81511e-10	2.0015e-08	2.01965e-08
  2942	1.67454e-10	2.0015e-08	2.01825e-08
  2943	1.6671e-10	2.0015e-08	2.01817e-08
  2944	1.87158e-10	2.0015e-08	2.02022e-08
  2945	2.13386e-10	2.0015e-08	2.02284e-08
  2946	2.69333e-10	2.0015e-08	2.02843e-08
  2947	1.65489e-10	2.0015e-08	2.01805e-08
  2948	1.91556e-10	2.0015e-08	2.02066e-08
  2949	1.6267e-10	2.0015e-08	2.01777e-08
  2950	2.70608e-10	2.0015e-08	2.02856e-08
  2951	1.81859e-10	2.0015e-08	2.01969e-08
  2952	1.68496e-10	2.0015e-08	2.01835e-08
  2953	2.06447e-10	2.0015e-08	2.02214e-08
  2954	1.71521e-10	2.0015e-08	2.01865e-08
  2955	1.74546e-10	2.0015e-08	2.01895e-08
  2956	1.8481e-10	2.0015e-08	2.01998e-08
  2957	2.13501e-10	2.0015e-08	2.02285e-08
  2958	2.55781e-10	2.0015e-08	2.02708e-08
  2959	1.64485e-10	2.0015e-08	2.01795e-08
  2960	1.63967e-10	2.0015e-08	2.0179e-08
  2961	1.90478e-10	2.0015e-08	2.02055e-08
  2962	1.74994e-10	2.0015e-08	2.019e-08
  2963	2.01875e-10	2.0015e-08	2.02169e-08
  2964	1.64394e-10	2.0015e-08	2.01794e-08
  2965	2.35792e-10	2.0015e-08	2.02508e-08
  2966	1.60625e-10	2.0015e-08	2.01756e-08
  2967	1.58875e-10	2.0015e-08	2.01739e-08
  2968	2.22039e-10	2.0015e-08	2.0237e-08
  2969	1.70419e-10	2.0015e-08	2.01854e-08
  2970	2.15268e-10	2.0015e-08	2.02303e-08
  2971	1.6952e-10	2.0015e-08	2.01845e-08
  2972	1.86545e-10	2.0015e-08	2.02015e-08
  2973	1.92067e-10	2.0015e-08	2.02071e-08
  2974	1.96605e-10	2.0015e-08	2.02116e-08
  2975	2.15381e-10	2.0015e-08	2.02304e-08
  2976	1.92366e-10	2.0015e-08	2.02074e-08
  2977	3.35859e-10	2.0015e-08	2.03509e-08
  2978	1.71799e-10	2.0015e-08	2.01868e-08
  2979	1.984e-10	2.0015e-08	2.02134e-08
  2980	1.80891e-10	2.0015e-08	2.01959e-08
  2981	1.599e-10	2.0015e-08	2.01749e-08
  2982	1.67284e-10	2.0015e-08	2.01823e-08
